Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
677,Leicester City,2019-04-20,0.9,379,12,3,48,424,4,2056,21,378,@,West Ham,eng Premier League,D 2-2,2,2,0,51,2,0,0,0,0.9,0.9,-0.3,-0.3,0.8,0.9,+1.1,+1.1,+1.2,0.08,11,0.18,0.40,5,45.5,16.9,0,379,475,79.8,10,44,7,2,51,6780,2566,171,196,87.2,155,177,87.6,43,77,55.8,21,16,2,2,0,1,0,4,4,0,0,0,0,0,354,2056,1158,23,11,6,11,8,378,50,378,50,354,2056,1158,23,11,6,11,8,27,12,12,11,4,11,25,44.0,14,12,3,9,8,35,27,1,424,49,9,5,5,20,22,8,0,5,1,2,9,3,12,2,0,0,0,48,Match Report
678,Brighton,2019-04-20,0.2,228,17,2,44,289,0,1036,7,227,@,Wolves,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,0.2,0.2,-2.5,-2.5,0.2,0.1,-0.2,-0.2,-0.2,0.05,5,0.00,,0,0.0,24.5,0,228,325,70.2,4,18,1,1,17,4659,1806,101,114,88.6,82,101,81.2,42,88,47.7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,210,1036,540,6,5,1,12,5,227,17,227,17,210,1036,540,6,5,1,12,5,24,17,13,8,3,9,18,50.0,9,10,4,6,9,33,40,1,289,35,0,1,2,8,18,1,0,1,0,1,9,2,51,1,0,0,0,44,Match Report
679,West Ham,2019-04-20,1.2,363,10,3,54,412,3,2179,20,362,,Leicester City,eng Premier League,D 2-2,2,2,0,49,2,0,0,0,1.2,1.2,+0.3,+0.3,0.8,1.1,+0.8,+0.8,+0.2,0.11,11,0.18,0.67,3,27.3,16.0,0,363,462,78.6,10,24,9,2,44,6157,2310,171,191,89.5,132,160,82.5,39,74,52.7,20,16,2,0,1,0,1,3,2,0,0,1,0,0,342,2179,1085,24,17,7,12,16,362,44,362,44,342,2179,1085,24,17,7,12,16,19,10,8,8,3,11,27,40.7,16,6,1,5,10,29,24,0,412,49,11,2,4,21,23,6,3,2,1,1,12,3,12,1,0,0,0,54,Match Report
680,Southampton,2019-04-20,1.2,346,9,3,54,417,2,1672,27,343,@,Newcastle Utd,eng Premier League,L 1-3,1,3,-2,56,1,0,0,0,1.2,1.2,-0.2,-0.2,1.1,1.2,-0.2,-0.2,-0.1,0.08,15,0.07,0.33,3,20.0,18.1,1,346,470,73.6,12,34,9,2,38,5745,2129,168,201,83.6,139,171,81.3,27,67,40.3,27,17,4,4,1,1,0,2,2,0,0,0,0,0,322,1672,826,15,14,4,26,18,343,37,343,37,322,1672,826,15,14,4,26,18,14,9,9,2,3,2,13,15.4,11,14,5,9,14,28,19,0,417,51,4,1,5,22,26,11,7,3,1,2,11,3,35,2,0,0,0,54,Match Report
681,Wolves,2019-04-20,2.7,582,8,3,59,630,0,3007,40,578,,Brighton,eng Premier League,D 0-0,0,0,0,68,0,0,0,0,2.7,2.7,+2.5,+2.5,1.7,1.4,-2.7,-2.7,-1.7,0.14,23,0.00,0.00,5,21.7,14.6,0,582,678,85.8,18,57,12,7,69,10798,3028,242,265,91.3,254,281,90.4,73,103,70.9,40,29,3,1,5,2,0,0,0,0,0,0,0,0,476,3007,1839,36,25,6,14,15,578,68,578,68,476,3007,1839,36,25,6,14,15,12,8,7,3,2,7,12,58.3,5,10,1,9,6,18,9,0,630,48,9,1,7,38,22,14,3,6,0,0,9,3,16,0,0,0,0,59,Match Report
682,Watford,2019-04-20,0.9,399,11,3,57,444,1,1944,15,394,@,Huddersfield,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,0.9,0.9,-0.1,-0.1,0.3,0.5,+1.1,+1.1,-0.3,0.08,11,0.18,0.33,6,54.5,18.1,1,399,491,81.3,5,25,8,1,26,6649,2686,212,237,89.5,128,148,86.5,42,71,59.2,15,11,0,1,1,2,0,1,0,0,0,1,0,0,388,1944,921,21,10,7,16,11,394,26,394,26,388,1944,921,21,10,7,16,11,16,11,4,11,1,5,12,41.7,7,14,5,9,7,23,14,1,444,45,15,0,3,10,19,2,1,1,0,2,14,3,9,2,0,0,0,57,Match Report
683,Bournemouth,2019-04-20,2.2,392,11,3,44,430,0,2211,22,389,,Fulham,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,2.2,2.2,-0.3,+0.5,1.3,0.8,-2.2,-2.2,-1.3,0.15,15,0.00,0.00,5,33.3,14.4,1,392,481,81.5,10,33,10,1,53,7170,2615,166,187,88.8,178,223,79.8,40,53,75.5,22,14,2,1,3,2,0,0,0,0,0,0,0,0,392,2211,1221,19,15,5,11,6,389,53,389,53,392,2211,1221,19,15,5,11,6,21,11,11,6,4,9,18,50.0,9,12,6,6,7,28,22,1,430,50,17,3,1,11,19,3,1,1,0,1,5,3,38,1,0,1,0,44,Match Report
684,Tottenham,2019-04-20,1.0,308,14,3,42,361,0,1281,17,307,@,Manchester City,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,1.0,1.0,-0.9,-0.9,0.6,0.4,-1.0,-1.0,-0.6,0.10,10,0.00,0.00,4,40.0,18.0,0,308,411,74.9,7,16,5,1,14,5244,1976,148,171,86.5,121,151,80.1,30,70,42.9,17,15,1,0,1,0,0,0,0,0,0,0,0,0,287,1281,569,6,8,5,15,8,307,14,307,14,287,1281,569,6,8,5,15,8,26,14,21,5,0,9,24,37.5,15,11,5,6,11,37,23,2,361,48,13,2,3,7,16,4,2,0,1,2,4,3,22,2,0,0,0,42,Match Report
685,Crystal Palace,2019-04-21,1.6,185,14,2,47,228,5,974,27,181,@,Arsenal,eng Premier League,W 3-2,3,2,+1,28,3,0,0,0,1.6,1.6,+0.3,+0.3,1.5,0.9,+1.4,+1.4,+1.5,0.10,16,0.19,0.43,7,43.8,12.7,0,185,277,66.8,15,16,8,0,24,3361,1837,98,116,84.5,54,80,67.5,28,66,42.4,27,12,7,0,5,2,1,5,1,2,0,1,1,0,165,974,453,13,6,2,22,10,181,24,181,24,165,974,453,13,6,2,22,10,27,14,16,8,3,7,24,29.2,17,8,2,6,14,41,34,0,228,47,16,0,1,10,15,3,1,2,0,2,6,2,12,2,0,0,0,47,Match Report
686,Everton,2019-04-21,1.6,330,11,3,55,386,7,1379,26,328,,Manchester Utd,eng Premier League,W 4-0,4,0,+4,48,4,0,0,0,1.6,1.6,+1.2,+1.2,1.4,0.9,+2.4,+2.4,+1.6,0.11,15,0.27,0.50,8,53.3,15.8,0,330,436,75.7,11,31,4,3,32,5204,2118,173,184,94.0,106,126,84.1,29,82,35.4,26,19,4,0,2,1,0,7,4,2,0,1,0,0,327,1379,658,16,12,3,13,7,328,32,328,32,327,1379,658,16,12,3,13,7,17,11,8,8,1,4,11,36.4,7,9,1,8,13,30,26,0,386,49,8,2,1,26,24,10,2,7,0,1,11,3,20,1,0,0,0,55,Match Report
687,Arsenal,2019-04-21,1.2,616,7,3,51,659,2,3167,21,612,,Crystal Palace,eng Premier League,L 2-3,2,3,-1,72,2,0,0,0,1.2,1.2,-0.3,-0.3,1.1,0.9,+0.8,+0.8,-0.1,0.10,12,0.17,0.40,5,41.7,14.9,0,616,718,85.8,9,66,12,0,88,10479,3072,281,311,90.4,254,287,88.5,56,73,76.7,21,17,2,1,1,0,0,2,2,0,0,0,0,0,481,3167,1716,43,27,4,27,20,612,88,612,88,481,3167,1716,43,27,4,27,20,15,7,7,6,2,5,13,38.5,8,9,4,5,10,25,7,1,659,58,14,1,5,30,27,8,3,2,0,1,10,3,38,1,0,0,0,51,Match Report
688,Liverpool,2019-04-21,3.0,563,10,3,57,619,4,2456,32,558,@,Cardiff City,eng Premier League,W 2-0,2,0,+2,75,1,1,1,0,3.0,2.2,+1.8,+1.1,2.1,1.7,-1.0,-1.2,-1.1,0.14,16,0.06,0.20,5,31.3,18.0,1,563,665,84.7,14,41,13,2,52,8969,2948,296,317,93.4,196,226,86.7,46,77,59.7,32,22,3,3,0,3,1,4,2,1,0,0,1,0,467,2456,1313,21,23,9,16,10,558,52,558,52,467,2456,1313,21,23,9,16,10,15,10,3,11,1,5,13,38.5,8,10,2,8,8,23,18,0,619,44,8,5,2,20,20,10,4,4,0,2,7,3,8,2,1,0,0,57,Match Report
689,Cardiff City,2019-04-21,1.1,117,9,3,50,174,0,621,12,113,,Liverpool,eng Premier League,L 0-2,0,2,-2,25,0,0,0,0,1.1,1.1,-1.8,-1.1,1.1,0.4,-1.1,-1.1,-1.1,0.17,7,0.00,0.00,2,28.6,12.7,0,117,220,53.2,6,12,1,1,15,2270,1227,48,65,73.8,39,58,67.2,22,68,32.4,12,9,1,1,1,0,0,0,0,0,0,0,0,0,107,621,303,7,6,3,16,10,113,15,113,15,107,621,303,7,6,3,16,10,15,9,9,5,1,5,17,29.4,12,8,3,5,7,22,30,0,174,42,6,0,0,9,14,5,4,0,1,4,9,3,15,4,0,1,0,50,Match Report
690,Manchester Utd,2019-04-21,0.3,361,10,3,43,414,0,1758,13,361,@,Everton,eng Premier League,L 0-4,0,4,-4,52,0,0,0,0,0.3,0.3,-1.2,-1.2,0.2,0.3,-0.3,-0.3,-0.2,0.05,7,0.00,0.00,1,14.3,22.2,1,361,471,76.6,4,18,6,0,30,6190,2511,171,196,87.2,137,173,79.2,35,60,58.3,13,10,1,0,0,1,1,0,0,0,0,0,0,0,286,1758,1035,19,14,4,14,13,361,30,361,30,286,1758,1035,19,14,4,14,13,12,10,5,5,2,5,8,62.5,3,11,4,7,8,20,24,0,414,56,11,1,5,14,30,2,2,0,0,1,10,3,35,1,0,0,0,43,Match Report
691,Chelsea,2019-04-22,1.3,631,9,3,64,705,4,3334,36,624,,Burnley,eng Premier League,D 2-2,2,2,0,75,2,0,0,0,1.3,1.3,+0.7,+0.7,1.1,1.8,+0.7,+0.7,+0.9,0.06,22,0.09,0.25,8,36.4,18.7,0,631,755,83.6,16,43,21,2,86,9470,2986,340,366,92.9,216,256,84.4,38,65,58.5,36,32,0,1,2,0,1,4,4,0,0,0,0,0,523,3334,2177,56,27,16,13,8,624,84,624,84,523,3334,2177,56,27,16,13,8,15,9,8,6,1,4,9,44.4,5,12,1,11,3,18,13,0,705,49,6,2,5,43,25,10,6,4,0,1,14,3,36,1,0,0,0,64,Match Report
692,Burnley,2019-04-22,0.7,151,6,0,56,197,2,547,8,151,@,Chelsea,eng Premier League,D 2-2,2,2,0,25,2,0,0,0,0.7,0.7,-0.7,-0.7,0.6,0.3,+1.3,+1.3,+0.4,0.12,6,0.33,0.67,3,50.0,15.8,0,151,246,61.4,4,15,4,1,14,3531,1985,53,63,84.1,65,82,79.3,31,81,38.3,8,5,1,0,2,0,0,2,0,0,0,2,0,0,130,547,228,4,2,1,12,11,151,14,151,14,130,547,228,4,2,1,12,11,15,6,7,7,1,7,19,36.8,12,15,6,9,15,30,53,1,197,47,10,1,4,5,19,1,1,0,0,2,12,0,,2,0,0,0,56,Match Report
693,Southampton,2019-04-23,2.0,259,11,3,66,349,1,1411,12,259,@,Watford,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,2.0,2.0,+0.7,+0.7,0.9,0.9,-1.0,-1.0,-0.9,0.24,8,0.13,0.25,4,50.0,11.5,1,259,394,65.7,4,27,6,2,28,4765,2030,126,154,81.8,95,129,73.6,33,88,37.5,12,10,0,0,0,1,1,1,0,0,0,0,0,1,263,1411,562,13,16,7,17,11,259,28,259,28,263,1411,562,13,16,7,17,11,21,11,11,7,3,9,21,42.9,12,13,7,6,23,44,27,0,349,40,12,1,3,12,18,4,3,1,0,5,6,3,18,5,0,0,0,66,Match Report
694,Watford,2019-04-23,1.3,503,8,2,66,580,2,2363,23,500,,Southampton,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,1.3,1.3,-0.7,-0.7,0.9,1.1,-0.3,-0.3,+0.1,0.09,15,0.07,0.25,4,26.7,17.1,0,503,643,78.2,10,29,11,3,47,8207,3029,239,286,83.6,196,228,86.0,38,79,48.1,23,20,0,1,2,0,0,2,2,0,0,0,0,0,502,2363,1164,21,14,8,21,12,500,47,500,47,502,2363,1164,21,14,8,21,12,14,8,6,7,1,3,12,25.0,9,6,1,5,11,25,13,1,580,59,19,1,4,12,28,3,1,1,0,4,6,2,30,4,0,0,0,66,Match Report
695,Brighton,2019-04-23,0.3,118,8,3,44,170,0,786,11,117,@,Tottenham,eng Premier League,L 0-1,0,1,-1,23,0,0,0,0,0.3,0.3,-1.0,-1.0,0.3,0.1,-0.3,-0.3,-0.3,0.05,6,0.00,0.00,1,16.7,19.2,0,118,224,52.7,6,12,2,1,10,2611,1466,47,74,63.5,39,58,67.2,26,73,35.6,11,5,3,2,0,1,0,0,0,0,0,0,0,0,116,786,376,7,8,3,12,11,117,9,117,9,116,786,376,7,8,3,12,11,18,8,12,6,0,9,17,52.9,8,20,11,9,13,31,39,0,170,53,9,0,3,9,20,3,2,1,0,1,6,3,17,1,0,0,0,44,Match Report
696,Tottenham,2019-04-23,1.3,645,9,3,62,715,2,2903,52,636,,Brighton,eng Premier League,W 1-0,1,0,+1,77,1,0,0,0,1.3,1.3,+1.0,+1.0,0.9,1.2,-0.3,-0.3,+0.1,0.05,29,0.03,0.20,5,17.2,23.1,1,645,758,85.1,21,55,18,2,87,9996,2765,321,353,90.9,276,314,87.9,27,50,54.0,52,37,3,3,3,5,1,2,2,0,0,0,0,0,584,2903,1776,35,40,9,15,9,636,86,636,86,584,2903,1776,35,40,9,15,9,15,9,8,4,3,4,9,44.4,5,6,1,5,5,20,10,0,715,41,13,1,3,26,15,6,0,3,0,2,11,3,7,2,0,0,0,62,Match Report
697,Wolves,2019-04-24,1.2,230,7,3,38,269,5,960,21,229,,Arsenal,eng Premier League,W 3-1,3,1,+2,30,3,0,0,0,1.2,1.2,+0.4,+0.4,1.0,0.7,+1.8,+1.8,0.0,0.11,11,0.27,1.00,3,27.3,16.3,2,230,312,73.7,8,12,5,2,14,3920,1695,114,128,89.1,65,87,74.7,31,62,50.0,21,12,4,2,1,2,0,5,3,0,1,0,1,0,179,960,466,11,9,2,11,5,229,14,229,14,179,960,466,11,9,2,11,5,15,7,9,4,2,3,13,23.1,10,13,6,7,22,37,21,1,269,42,10,0,3,9,14,5,1,2,0,1,5,3,8,1,0,0,0,38,Match Report
698,Manchester City,2019-04-24,0.5,631,8,3,62,699,4,2605,16,624,@,Manchester Utd,eng Premier League,W 2-0,2,0,+2,63,2,0,0,0,0.5,0.5,0.0,0.0,0.5,0.8,+1.5,+1.5,+1.5,0.06,8,0.25,0.40,5,62.5,18.6,0,631,733,86.1,7,36,11,0,47,9741,3053,338,368,91.8,220,245,89.8,45,73,61.6,16,12,0,4,0,0,0,4,3,0,1,0,0,0,585,2605,1413,30,25,9,12,5,624,45,624,45,585,2605,1413,30,25,9,12,5,14,8,5,5,4,2,14,14.3,12,12,5,7,16,30,11,0,699,32,10,4,7,8,10,1,0,0,0,2,8,3,15,2,0,0,0,62,Match Report
699,Arsenal,2019-04-24,0.8,642,4,3,42,682,1,2671,19,639,@,Wolves,eng Premier League,L 1-3,1,3,-2,70,1,0,0,0,0.8,0.8,-0.4,-0.4,0.7,1.2,+0.2,+0.2,+0.3,0.07,11,0.09,1.00,1,9.1,20.0,1,642,734,87.5,9,46,10,1,68,10545,3116,300,328,91.5,254,274,92.7,50,70,71.4,19,12,2,4,0,1,0,1,0,1,0,0,0,0,508,2671,1280,35,26,7,16,12,639,67,639,67,508,2671,1280,35,26,7,16,12,7,4,2,5,0,2,8,25.0,6,7,3,4,4,11,4,2,682,49,12,2,6,16,23,5,1,2,0,3,10,3,28,3,0,0,0,42,Match Report
700,Manchester Utd,2019-04-24,0.5,339,10,3,56,395,0,1517,20,337,,Manchester City,eng Premier League,L 0-2,0,2,-2,37,0,0,0,0,0.5,0.5,0.0,0.0,0.4,0.6,-0.5,-0.5,-0.4,0.04,12,0.00,0.00,1,8.3,25.5,1,339,437,77.6,10,21,6,0,27,5905,2167,156,183,85.2,135,155,87.1,35,71,49.3,20,18,0,0,1,1,0,0,0,0,0,0,0,0,286,1517,773,15,12,3,14,12,337,27,337,27,286,1517,773,15,12,3,14,12,13,10,5,7,1,8,25,32.0,17,7,0,7,10,23,13,1,395,42,11,2,6,8,18,1,0,0,1,0,7,3,12,0,0,0,0,56,Match Report
701,Huddersfield,2019-04-26,0.2,230,15,3,42,284,0,831,9,228,@,Liverpool,eng Premier League,L 0-5,0,5,-5,31,0,0,0,0,0.2,0.2,-2.9,-2.9,0.2,0.1,-0.2,-0.2,-0.2,0.04,5,0.00,0.00,1,20.0,21.6,0,230,341,67.4,4,13,3,0,12,3854,1863,113,143,79.0,80,100,80.0,24,64,37.5,9,7,1,1,0,0,0,0,0,0,0,0,0,0,201,831,366,6,7,3,14,11,228,12,228,12,201,831,366,6,7,3,14,11,23,15,9,14,0,9,20,45.0,11,10,2,8,12,35,21,1,284,53,7,1,1,8,22,4,3,1,0,4,10,3,13,4,0,0,0,42,Match Report
702,Liverpool,2019-04-26,3.1,667,12,3,53,721,9,3186,35,666,,Huddersfield,eng Premier League,W 5-0,5,0,+5,69,5,0,0,0,3.1,3.1,+2.9,+2.9,3.0,2.3,+1.9,+1.9,+2.0,0.15,21,0.24,0.71,7,33.3,16.6,0,667,772,86.4,18,34,13,2,56,11032,3775,314,347,90.5,299,326,91.7,41,69,59.4,35,29,1,4,0,1,0,9,9,0,0,0,0,0,668,3186,1583,23,26,4,12,14,666,56,666,56,668,3186,1583,23,26,4,12,14,19,12,8,10,1,8,12,66.7,4,11,2,9,11,30,12,0,721,49,18,4,3,14,25,4,2,1,0,2,9,3,13,2,0,0,0,53,Match Report
703,Wolves,2019-04-27,2.0,314,14,2,62,378,4,1433,20,312,@,Watford,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,2.0,2.0,+1.2,+1.2,1.8,1.7,0.0,0.0,+0.2,0.19,11,0.18,0.67,3,27.3,16.2,0,314,433,72.5,7,14,8,1,27,5820,2222,130,150,86.7,115,146,78.8,47,86,54.7,20,13,3,2,0,1,1,4,4,0,0,0,0,0,256,1433,747,16,20,3,14,11,312,27,312,27,256,1433,747,16,20,3,14,11,22,14,12,10,0,5,17,29.4,12,14,4,10,11,33,37,1,378,50,12,1,6,16,24,5,1,2,0,5,9,2,3,5,0,0,0,62,Match Report
704,Bournemouth,2019-04-27,2.3,378,6,3,52,440,5,1541,16,376,@,Southampton,eng Premier League,D 3-3,3,3,0,56,3,0,0,0,2.3,2.3,-0.2,-0.2,1.9,1.0,+0.7,+0.7,+0.1,0.26,9,0.33,0.60,5,55.6,17.2,0,378,498,75.9,7,21,7,2,23,6214,2353,205,238,86.1,134,171,78.4,30,65,46.2,16,11,3,0,1,0,1,5,4,0,0,1,0,0,359,1541,802,14,8,4,22,17,376,23,376,23,359,1541,802,14,8,4,22,17,19,6,14,5,0,5,15,33.3,10,10,6,4,7,26,34,2,440,58,7,1,3,11,24,3,2,0,0,0,9,3,42,0,0,0,0,52,Match Report
705,West Ham,2019-04-27,1.1,280,13,3,56,349,2,1496,28,276,@,Tottenham,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,1.1,1.1,-0.5,-0.5,0.9,0.5,-0.1,-0.1,+0.1,0.07,16,0.06,0.14,7,43.8,20.4,0,280,402,69.7,12,29,4,0,36,4875,2115,143,166,86.1,91,113,80.5,34,89,38.2,28,21,2,2,2,1,0,2,2,0,0,0,0,0,258,1496,876,18,15,7,18,6,276,36,276,36,258,1496,876,18,15,7,18,6,21,13,12,7,2,11,31,35.5,20,20,6,14,15,36,24,1,349,50,8,6,6,19,25,7,5,2,0,3,12,3,10,3,0,0,0,56,Match Report
706,Everton,2019-04-27,1.5,460,10,3,68,550,0,1552,32,454,@,Crystal Palace,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,1.5,1.5,+1.2,+1.2,1.1,0.8,-1.5,-1.5,-1.1,0.07,22,0.00,0.00,3,13.6,16.3,0,460,602,76.4,13,43,12,2,69,8639,3359,202,250,80.8,191,224,85.3,59,91,64.8,32,23,4,1,3,1,0,0,0,0,0,0,0,0,358,1552,841,23,13,7,16,11,454,68,454,68,358,1552,841,23,13,7,16,11,20,10,6,13,1,5,20,25.0,15,14,3,11,12,32,19,0,550,52,13,0,5,33,22,10,3,7,0,0,19,3,10,0,0,0,0,68,Match Report
707,Southampton,2019-04-27,2.5,280,16,3,64,350,6,1350,35,277,,Bournemouth,eng Premier League,D 3-3,3,3,0,44,3,0,0,0,2.5,2.5,+0.2,+0.2,1.3,1.4,+0.5,+0.5,+1.7,0.13,22,0.14,0.43,7,31.8,19.7,1,280,398,70.4,13,32,9,3,35,5042,2110,131,160,81.9,110,144,76.4,32,77,41.6,35,22,2,1,4,2,4,6,6,0,0,0,0,0,251,1350,657,20,15,7,18,14,277,34,277,34,251,1350,657,20,15,7,18,14,25,16,5,16,4,8,13,61.5,5,8,0,8,20,45,21,2,350,48,8,1,1,27,20,9,6,3,0,0,8,3,19,0,0,0,0,64,Match Report
708,Fulham,2019-04-27,0.5,568,10,3,48,617,2,2498,14,564,,Cardiff City,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,0.5,0.5,-0.7,-0.7,0.4,0.7,+0.5,+0.5,+0.6,0.06,8,0.13,0.50,2,25.0,23.3,0,568,667,85.2,7,35,9,1,51,9780,3537,253,271,93.4,271,305,88.9,35,69,50.7,14,11,0,3,0,0,0,2,1,0,1,0,0,0,386,2498,1374,32,17,5,19,24,564,51,564,51,386,2498,1374,32,17,5,19,24,22,10,9,9,4,7,20,35.0,13,7,3,4,6,28,26,0,617,49,11,0,2,18,20,10,4,5,0,1,7,3,24,1,0,0,0,48,Match Report
709,Tottenham,2019-04-27,1.6,537,14,3,61,621,0,2719,26,537,,West Ham,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,1.6,1.6,+0.5,+0.5,1.4,1.1,-1.6,-1.6,-1.4,0.11,14,0.00,0.00,4,28.6,17.2,1,537,667,80.5,11,32,8,0,51,8558,3058,270,304,88.8,218,254,85.8,34,67,50.7,26,23,0,2,0,1,0,0,0,0,0,0,0,0,498,2719,1502,25,22,10,19,10,537,51,537,51,498,2719,1502,25,22,10,19,10,20,14,13,7,0,14,23,60.9,9,16,4,12,7,27,22,0,621,41,10,8,2,11,24,2,1,1,0,5,17,3,15,5,0,0,0,61,Match Report
710,Watford,2019-04-27,0.8,439,12,2,51,498,0,1751,16,432,,Wolves,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,0.8,0.8,-1.2,-1.2,0.6,0.5,+0.2,+0.2,-0.6,0.09,10,0.10,1.00,1,10.0,17.6,0,439,548,80.1,8,26,6,3,37,7450,2592,209,235,88.9,163,191,85.3,51,77,66.2,16,13,2,0,1,0,0,0,0,0,0,0,0,0,410,1751,953,13,13,6,11,17,432,37,432,37,410,1751,953,13,13,6,11,17,17,12,9,6,2,6,18,33.3,12,13,5,8,12,29,34,1,498,47,15,1,0,25,21,4,2,1,0,3,13,2,13,3,0,0,0,51,Match Report
711,Brighton,2019-04-27,1.3,410,5,3,51,476,2,2048,18,405,,Newcastle Utd,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,1.3,1.3,+0.8,+0.8,1.2,1.3,-0.3,-0.3,-0.2,0.14,9,0.11,0.50,2,22.2,13.3,0,410,526,77.9,7,36,10,5,44,7225,2531,200,217,92.2,147,177,83.1,50,94,53.2,18,12,3,2,0,1,0,2,2,0,0,0,0,0,372,2048,998,22,18,3,9,11,405,42,405,42,372,2048,998,22,18,3,9,11,11,5,9,2,0,4,13,30.8,9,8,5,3,6,17,23,0,476,47,9,0,4,32,24,7,3,3,0,3,15,3,37,3,0,0,0,51,Match Report
712,Newcastle Utd,2019-04-27,0.4,415,16,3,47,480,2,1931,15,414,@,Brighton,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,0.4,0.4,-0.8,-0.8,0.4,0.6,+0.6,+0.6,+0.6,0.05,9,0.11,1.00,1,11.1,23.2,0,415,518,80.1,8,23,5,0,26,6711,1982,206,227,90.7,148,171,86.5,40,91,44.0,15,10,2,1,0,0,2,2,2,0,0,0,0,0,401,1931,1051,16,21,4,10,7,414,26,414,26,401,1931,1051,16,21,4,10,7,23,16,14,7,2,12,20,60.0,8,12,2,10,7,30,35,0,480,38,10,2,4,10,15,4,2,2,0,0,3,3,29,0,0,0,0,47,Match Report
713,Crystal Palace,2019-04-27,0.3,216,12,1,65,297,0,1080,13,214,,Everton,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,0.3,0.3,-1.2,-1.2,0.2,0.2,-0.3,-0.3,-0.2,0.04,8,0.00,,0,0.0,19.0,0,216,349,61.9,4,15,4,0,24,3765,1925,119,152,78.3,69,100,69.0,25,64,39.1,13,4,4,2,1,2,0,0,0,0,0,0,0,0,192,1080,532,11,9,2,15,15,214,24,214,24,192,1080,532,11,9,2,15,15,21,12,10,9,2,10,14,71.4,4,26,10,16,16,37,38,1,297,48,15,0,1,10,18,5,1,1,3,4,11,1,19,4,0,0,0,65,Match Report
714,Cardiff City,2019-04-27,1.1,161,18,3,57,215,0,1117,23,159,@,Fulham,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,1.1,1.1,+0.7,+0.7,0.9,0.6,-1.1,-1.1,-0.9,0.09,13,0.00,0.00,8,61.5,14.8,0,161,268,60.1,12,26,4,3,29,3393,1920,71,92,77.2,47,70,67.1,35,79,44.3,23,14,4,1,3,1,0,0,0,0,0,0,0,0,136,1117,506,20,11,7,14,15,159,28,159,28,136,1117,506,20,11,7,14,15,28,18,16,9,3,4,17,23.5,13,5,1,4,9,37,34,0,215,50,11,1,1,19,26,3,2,1,0,3,6,3,18,3,0,0,0,57,Match Report
715,Leicester City,2019-04-28,3.3,538,10,3,65,611,5,2485,44,538,,Arsenal,eng Premier League,W 3-0,3,0,+3,66,3,0,0,0,3.3,3.3,+2.7,+2.7,2.7,1.5,-0.3,-0.3,-0.7,0.15,24,0.13,0.25,12,50.0,17.6,1,538,656,82.0,19,47,13,2,65,9772,3511,221,254,87.0,244,278,87.8,60,88,68.2,44,32,3,4,3,2,0,5,3,0,1,1,0,0,493,2485,1479,30,15,10,10,8,538,65,538,65,493,2485,1479,30,15,10,10,8,19,10,9,9,1,11,18,61.1,7,12,2,10,8,27,28,0,611,43,15,4,4,24,14,8,5,3,0,2,12,3,21,2,0,0,0,65,Match Report
