Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
6813,Leander Dendoncker,0.0,0,3,1,0,2022-02-24,26-315,be BEL,Wolves,@,Arsenal,eng Premier League,L 1-2,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,3,3,100.0,0,0,0,0,0,45,0,1,1,100.0,2,2,100.0,0,0,,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0,0,0,0,0,1,MF,Match Report
6814,Gabriel Magalhães,0.0,1,65,2,0,2022-02-24,24-067,br BRA,Arsenal,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.00,,0,0.0,16.9,0,1,0.00,,0,0.0,16.9,0,65,73,89.0,0,2,0,0,5,1139,283,25,26,96.2,38,40,95.0,2,6,33.3,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,1,2,0,0,0,0,10,DF,Match Report
6815,Martin Ødegaard,0.2,2,34,1,1,2022-02-24,23-069,no NOR,Arsenal,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,-0.2,-0.2,-0.1,0.10,2,0.00,,0,0.0,16.6,0,2,0.00,,0,0.0,16.6,0,34,45,75.6,1,1,6,0,9,517,145,19,20,95.0,13,15,86.7,1,6,16.7,1,1,0,1,0,0,1,0.0,1,3,0,3,0,1,0,0,1,0,0,0,3,"MF,FW",Match Report
6816,Pedro Neto,0.1,1,4,0,0,2022-02-24,21-352,pt POR,Wolves,@,Arsenal,eng Premier League,L 1-2,N,16,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.11,1,0.00,,0,0.0,16.5,0,1,0.00,,0,0.0,16.5,0,4,4,100.0,0,0,0,0,0,47,4,3,3,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
6817,Daniel Podence,0.0,0,22,0,0,2022-02-24,26-126,pt POR,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,89,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.2,0.5,0.0,0.0,-0.5,,0,,,0,,,0,0,,,0,,,0,22,30,73.3,3,1,2,1,5,376,113,10,12,83.3,10,12,83.3,2,3,66.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,2,"FW,MF",Match Report
6818,Cédric Soares,0.0,0,43,1,0,2022-02-24,30-177,pt POR,Arsenal,,Wolves,eng Premier League,W 2-1,Y,75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,43,48,89.6,0,3,1,0,7,763,265,21,21,100.0,16,17,94.1,6,10,60.0,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,0,0,0,0,5,DF,Match Report
6819,José Sá,0.0,0,24,0,0,2022-02-24,29-038,pt POR,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,24,38,63.2,0,0,0,0,0,646,345,6,6,100.0,11,11,100.0,7,20,35.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,GK,Match Report
6820,Rayan Aït-Nouri,0.0,0,35,3,0,2022-02-24,20-263,dz ALG,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,35,43,81.4,1,0,0,0,0,555,132,17,18,94.4,16,16,100.0,2,6,33.3,3,2,2,1,0,1,1,100.0,0,1,0,1,1,4,4,0,0,0,0,0,3,"DF,MF",Match Report
6821,Alexandre Lacazette,1.2,8,19,1,0,2022-02-24,30-272,fr FRA,Arsenal,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,1.2,1.2,0.1,1.3,0.1,1.3,-1.2,-1.2,-0.1,0.16,8,0.00,0.00,2,25.0,13.7,1,8,0.00,0.00,2,25.0,13.7,1,19,27,70.4,2,3,2,0,3,216,58,15,18,83.3,3,4,75.0,0,0,,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,0,0,0,0,4,FW,Match Report
6822,Romain Saïss,0.0,0,44,1,1,2022-02-24,31-335,ma MAR,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,44,61,72.1,0,0,0,0,0,837,396,15,16,93.8,23,27,85.2,6,17,35.3,1,1,1,0,0,0,0,,0,3,3,0,2,3,5,0,1,0,0,0,8,DF,Match Report
6823,Eddie Nketiah,0.0,0,3,1,1,2022-02-24,22-270,eng ENG,Arsenal,,Wolves,eng Premier League,W 2-1,N,15,0,1,1,0,0,0,0,0.0,0.0,0.7,0.7,0.1,0.7,0.0,0.0,+0.3,,0,,,0,,,0,0,,,0,,,0,3,3,100.0,1,1,0,0,1,39,18,2,2,100.0,1,1,100.0,0,0,,1,1,0,0,1,0,0,,0,2,0,2,0,1,0,0,1,0,0,0,2,FW,Match Report
6824,Nuno Tavares,0.0,0,5,0,0,2022-02-24,22-029,pt POR,Arsenal,,Wolves,eng Premier League,W 2-1,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,5,5,100.0,1,1,0,0,1,69,18,3,3,100.0,2,2,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,DF,Match Report
6825,Raúl Jiménez,0.3,2,10,2,1,2022-02-24,30-295,mx MEX,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.3,-0.3,-0.3,0.0,0.14,2,0.00,,0,0.0,15.4,0,2,0.00,,0,0.0,15.4,0,10,16,62.5,0,0,0,0,1,124,19,9,11,81.8,1,2,50.0,0,0,,2,0,1,1,0,0,2,0.0,2,2,1,1,1,3,0,0,1,0,0,0,6,FW,Match Report
6826,Bukayo Saka,0.4,5,19,0,0,2022-02-24,20-172,eng ENG,Arsenal,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,0.6,1.1,-0.4,-0.4,-0.7,0.08,5,0.00,0.00,1,20.0,16.8,0,5,0.00,0.00,1,20.0,16.8,0,19,30,63.3,6,0,1,0,1,239,91,16,20,80.0,2,6,33.3,1,2,50.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
6827,Nélson Semedo,0.0,0,23,3,0,2022-02-24,28-100,pt POR,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,30,76.7,0,3,0,0,0,275,69,16,19,84.2,7,7,100.0,0,3,0.0,3,3,3,0,0,2,3,66.7,1,1,0,1,0,3,1,0,0,0,0,0,5,"MF,DF",Match Report
6828,Max Kilman,0.0,0,36,0,0,2022-02-24,24-277,eng ENG,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,36,47,76.6,0,4,0,0,1,817,421,10,11,90.9,18,21,85.7,7,14,50.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,0,0,0,0,3,DF,Match Report
6829,Jonny Castro,0.0,0,9,3,0,2022-02-24,27-358,es ESP,Wolves,@,Arsenal,eng Premier League,L 1-2,N,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,9,10,90.0,0,1,0,0,0,128,36,6,7,85.7,2,2,100.0,1,1,100.0,3,3,3,0,0,1,1,100.0,0,0,0,0,2,5,0,0,0,0,0,0,2,DF,Match Report
6830,Granit Xhaka,0.1,2,38,3,0,2022-02-24,29-150,ch SUI,Arsenal,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,-0.1,-0.1,-0.2,0.03,2,0.00,,0,0.0,21.6,0,2,0.00,,0,0.0,21.6,0,38,53,71.7,2,6,2,0,9,701,260,16,22,72.7,17,21,81.0,4,6,66.7,3,1,1,1,1,1,2,50.0,1,1,0,1,1,4,0,0,0,0,0,0,9,"MF,DF",Match Report
6831,João Moutinho,0.0,1,36,0,0,2022-02-24,35-169,pt POR,Wolves,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,24.5,0,1,0.00,,0,0.0,24.5,0,36,50,72.0,0,3,0,0,1,497,108,25,30,83.3,8,11,72.7,2,5,40.0,0,0,0,0,0,0,4,0.0,4,1,0,1,1,1,1,0,0,0,0,0,8,MF,Match Report
6832,Kieran Tierney,0.0,0,57,1,0,2022-02-24,24-264,sct SCO,Arsenal,,Wolves,eng Premier League,W 2-1,Y,89,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.4,0.4,0.0,0.0,-0.4,,0,,,0,,,0,0,,,0,,,0,57,71,80.3,2,4,2,1,7,1162,459,21,23,91.3,29,33,87.9,7,13,53.8,1,1,0,1,0,0,0,,0,2,0,2,0,1,3,0,0,0,0,0,4,DF,Match Report
6833,Teemu Pukki,0.1,1,6,0,0,2022-02-25,31-333,fi FIN,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.06,1,0.00,,0,0.0,10.1,0,1,0.00,,0,0.0,10.1,0,6,9,66.7,1,0,1,0,2,114,22,2,3,66.7,2,2,100.0,1,1,100.0,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,0,0,0,0,0,FW,Match Report
6834,Mohammed Salisu,0.0,1,36,1,0,2022-02-25,22-314,gh GHA,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,11.0,0,1,0.00,,0,0.0,11.0,0,36,54,66.7,0,4,0,0,4,687,348,14,20,70.0,19,22,86.4,3,10,30.0,1,0,1,0,0,1,2,50.0,1,2,2,0,0,1,8,0,0,0,0,0,3,DF,Match Report
6835,Moussa Djenepo,0.0,0,0,0,0,2022-02-25,23-255,ml MLI,Southampton,,Norwich City,eng Premier League,W 2-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
6836,Kieran Dowell,0.0,0,2,0,0,2022-02-25,24-138,eng ENG,Norwich City,@,Southampton,eng Premier League,L 0-2,N,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,4,50.0,0,0,0,0,0,29,9,1,1,100.0,1,2,50.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
6837,James Ward-Prowse,0.1,2,67,2,0,2022-02-25,27-116,eng ENG,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.5,0.4,-0.1,-0.1,-0.3,0.03,2,0.00,,0,0.0,29.0,1,2,0.00,,0,0.0,29.0,1,67,80,83.8,3,10,3,2,6,1178,467,30,30,100.0,24,25,96.0,10,20,50.0,2,0,1,1,0,2,2,100.0,0,0,0,0,2,4,2,0,0,0,0,0,5,MF,Match Report
6838,Lukas Rupp,0.0,0,16,0,0,2022-02-25,31-048,de GER,Norwich City,@,Southampton,eng Premier League,L 0-2,N,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,16,19,84.2,0,1,0,0,3,274,88,6,6,100.0,9,11,81.8,1,1,100.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,MF,Match Report
6839,Jan Bednarek,0.4,3,36,1,0,2022-02-25,25-319,pl POL,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0.4,0.6,-0.4,-0.4,-0.2,0.12,3,0.00,0.00,1,33.3,9.4,0,3,0.00,0.00,1,33.3,9.4,0,36,43,83.7,1,4,0,0,0,638,165,16,19,84.2,17,19,89.5,3,5,60.0,1,1,1,0,0,1,1,100.0,0,4,0,4,2,3,4,0,0,0,0,0,3,DF,Match Report
6840,Kenny McLean,0.1,1,25,1,0,2022-02-25,30-048,sct SCO,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.2,-0.1,-0.1,-0.1,0.10,1,0.00,,0,0.0,16.7,0,1,0.00,,0,0.0,16.7,0,25,42,59.5,1,3,2,0,5,460,155,12,19,63.2,9,14,64.3,4,7,57.1,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,3,0,0,0,0,0,3,MF,Match Report
6841,Oriol Romeu,0.0,1,65,2,0,2022-02-25,30-154,es ESP,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,1,0,1,1,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,+1.0,+1.0,0.0,0.03,1,1.00,1.00,1,100.0,18.3,0,1,1.00,1.00,1,100.0,18.3,0,65,72,90.3,1,6,0,0,2,1172,175,26,28,92.9,30,33,90.9,8,8,100.0,2,1,1,0,1,1,2,50.0,1,1,1,0,2,4,0,0,0,0,0,0,6,MF,Match Report
6842,Brandon Williams,0.0,0,34,4,0,2022-02-25,21-175,eng ENG,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,34,43,79.1,0,0,0,0,0,475,116,23,26,88.5,11,16,68.8,0,1,0.0,4,3,4,0,0,3,4,75.0,1,2,1,1,2,6,3,0,0,0,0,0,5,DF,Match Report
6843,Mohamed Elyounoussi,0.4,3,29,1,0,2022-02-25,27-205,no NOR,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,-0.4,-0.4,-0.2,0.14,3,0.00,0.00,2,66.7,12.0,0,3,0.00,0.00,2,66.7,12.0,0,29,42,69.0,1,1,1,0,5,355,48,20,25,80.0,6,13,46.2,1,2,50.0,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,0,0,0,0,1,"MF,FW",Match Report
6844,Jack Stephens,0.0,0,2,0,0,2022-02-25,28-029,eng ENG,Southampton,,Norwich City,eng Premier League,W 2-0,N,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,3,66.7,0,0,0,0,0,35,23,1,1,100.0,1,2,50.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,DF,Match Report
6845,Milot Rashica,0.0,0,6,0,0,2022-02-25,25-242,xk KVX,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,71,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,6,12,50.0,1,1,0,0,0,60,2,5,7,71.4,1,4,25.0,0,0,,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,0,0,0,0,3,"FW,MF",Match Report
6846,Max Aarons,0.0,0,38,3,0,2022-02-25,22-052,eng ENG,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,38,48,79.2,0,1,1,0,5,532,270,23,26,88.5,13,18,72.2,1,2,50.0,3,3,3,0,0,2,4,50.0,2,1,0,1,0,3,4,0,0,0,0,0,2,DF,Match Report
6847,Mathias Normann,0.0,2,20,1,0,2022-02-25,25-273,no NOR,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,71,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2,0.00,,0,0.0,26.7,0,2,0.00,,0,0.0,26.7,0,20,32,62.5,0,1,0,0,2,398,171,8,9,88.9,10,19,52.6,2,4,50.0,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,3,1,0,0,0,0,5,MF,Match Report
6848,Armando Broja,0.2,3,19,0,1,2022-02-25,20-168,al ALB,Southampton,,Norwich City,eng Premier League,W 2-0,Y,80,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,0.0,0.5,-0.2,-0.2,-0.3,0.07,3,0.00,0.00,1,33.3,12.6,0,3,0.00,0.00,1,33.3,12.6,0,19,27,70.4,2,0,0,0,2,179,24,15,18,83.3,0,2,0.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,5,FW,Match Report
6849,Stuart Armstrong,0.4,7,53,0,0,2022-02-25,29-332,sct SCO,Southampton,,Norwich City,eng Premier League,W 2-0,Y,89,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0.2,0.8,-0.4,-0.4,-0.4,0.06,7,0.00,0.00,1,14.3,21.8,0,7,0.00,0.00,1,14.3,21.8,0,53,60,88.3,4,4,4,0,8,759,212,35,37,94.6,13,14,92.9,3,4,75.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,MF,Match Report
6850,Kyle Walker-Peters,0.2,3,56,2,0,2022-02-25,24-318,eng ENG,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.2,-0.2,-0.1,0.07,3,0.00,0.00,2,66.7,18.1,0,3,0.00,0.00,2,66.7,18.1,0,56,73,76.7,2,5,1,0,6,798,350,33,41,80.5,15,20,75.0,5,6,83.3,2,2,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0,0,0,0,0,8,DF,Match Report
6851,Shane Long,0.0,0,1,0,0,2022-02-25,35-034,ie IRL,Southampton,,Norwich City,eng Premier League,W 2-0,N,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,9,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
6852,Josh Sargent,0.1,1,15,3,1,2022-02-25,22-005,us USA,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.11,1,0.00,,0,0.0,20.3,0,1,0.00,,0,0.0,20.3,0,15,20,75.0,0,1,1,0,2,192,57,10,15,66.7,4,4,100.0,1,1,100.0,3,1,3,0,0,2,5,40.0,3,3,0,3,0,3,0,0,1,0,0,0,3,"FW,MF",Match Report
6853,Valentino Livramento,0.0,0,48,0,0,2022-02-25,19-105,eng ENG,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,48,62,77.4,1,2,3,2,2,727,190,28,34,82.4,15,20,75.0,5,8,62.5,0,0,0,0,0,0,1,0.0,1,1,1,0,3,3,1,0,0,0,0,0,8,DF,Match Report
6854,Ben Gibson,0.0,0,49,0,0,2022-02-25,29-041,eng ENG,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,49,59,83.1,0,1,0,0,2,976,435,16,18,88.9,29,31,93.5,4,10,40.0,0,0,0,0,0,0,0,,0,1,1,0,3,3,10,1,0,0,0,0,6,DF,Match Report
6855,Fraser Forster,0.0,0,16,0,0,2022-02-25,33-345,eng ENG,Southampton,,Norwich City,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,16,30,53.3,0,1,0,0,0,429,344,6,6,100.0,5,6,83.3,5,18,27.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
6856,Billy Gilmour,0.0,1,22,3,0,2022-02-25,20-259,sct SCO,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,80,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.05,1,0.00,,0,0.0,23.8,0,1,0.00,,0,0.0,23.8,0,22,34,64.7,1,4,0,0,1,503,213,11,12,91.7,4,8,50.0,7,13,53.8,3,1,1,2,0,0,0,,0,1,1,0,1,4,1,0,0,0,0,0,4,MF,Match Report
6857,Angus Gunn,0.0,0,26,0,0,2022-02-25,26-034,sct SCO,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,26,33,78.8,0,0,0,0,0,641,351,9,9,100.0,9,9,100.0,8,13,61.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,GK,Match Report
6858,Grant Hanley,0.2,2,26,2,0,2022-02-25,30-097,sct SCO,Norwich City,@,Southampton,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.12,2,0.00,0.00,1,50.0,10.5,0,2,0.00,0.00,1,50.0,10.5,0,26,35,74.3,0,0,0,0,0,523,153,7,10,70.0,16,18,88.9,3,6,50.0,2,0,2,0,0,0,0,,0,4,3,1,1,3,14,0,0,0,0,0,2,DF,Match Report
6859,Che Adams,1.0,4,10,0,1,2022-02-25,25-227,sct SCO,Southampton,,Norwich City,eng Premier League,W 2-0,Y,82,1,0,1,1,0,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,4,0.25,1.00,1,25.0,8.0,0,4,0.25,1.00,1,25.0,8.0,0,10,14,71.4,0,0,1,0,1,148,38,5,9,55.6,4,4,100.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,1,0,0,0,1,FW,Match Report
6860,Pierre Lees-Melou,0.0,0,12,1,0,2022-02-25,28-276,fr FRA,Norwich City,@,Southampton,eng Premier League,L 0-2,N,19,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,12,14,85.7,1,0,0,0,0,135,40,7,8,87.5,3,3,100.0,0,1,0.0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,2,MF,Match Report
6861,Abdoulaye Doucouré,0.0,0,29,2,0,2022-02-26,29-056,ml MLI,Everton,,Manchester City,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,29,37,78.4,1,3,1,0,5,403,145,15,20,75.0,11,11,100.0,1,2,50.0,2,2,1,1,0,1,2,50.0,1,4,1,3,0,2,2,0,0,0,0,0,4,MF,Match Report
6862,Ezri Konsa,0.0,0,29,0,0,2022-02-26,24-126,eng ENG,Aston Villa,@,Brighton,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,29,32,90.6,1,0,0,0,0,463,226,10,12,83.3,18,18,100.0,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,0,0,0,0,3,DF,Match Report
6863,Séamus Coleman,0.0,0,25,3,0,2022-02-26,33-138,ie IRL,Everton,,Manchester City,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,25,32,78.1,0,1,1,0,1,412,176,14,16,87.5,9,12,75.0,2,4,50.0,3,1,2,1,0,0,2,0.0,2,0,0,0,1,4,2,0,0,0,0,0,5,DF,Match Report
6864,Nathaniel Clyne,0.0,1,57,1,0,2022-02-26,30-327,eng ENG,Crystal Palace,,Burnley,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,29.9,0,1,0.00,0.00,1,100.0,29.9,0,57,78,73.1,0,2,1,0,4,885,292,31,37,83.8,22,31,71.0,4,7,57.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0,0,0,0,0,5,DF,Match Report
6865,Danny Ings,0.0,0,9,3,0,2022-02-26,29-218,eng ENG,Aston Villa,@,Brighton,eng Premier League,W 2-0,Y,78,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,9,12,75.0,0,1,0,0,1,131,6,4,4,100.0,3,4,75.0,1,3,33.3,3,3,0,3,0,1,2,50.0,1,0,0,0,0,3,2,0,0,0,0,0,3,FW,Match Report
6866,Jonjoe Kenny,0.1,1,25,1,1,2022-02-26,24-348,eng ENG,Everton,,Manchester City,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.13,1,0.00,,0,0.0,11.3,0,1,0.00,,0,0.0,11.3,0,25,33,75.8,0,0,0,0,1,328,133,18,20,90.0,7,10,70.0,0,2,0.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,6,0,1,0,0,0,3,DF,Match Report
