Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
51,Thomas Kaminski,0.0,0,21,0,0,2023-08-12,30-293,be BEL,Luton Town,@,Brighton,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,21,37,56.8,0,1,0,0,0,866,783,1,1,100.0,6,6,100.0,14,29,48.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
52,Kieran Trippier,0.0,0,68,0,0,2023-08-12,32-327,eng ENG,Newcastle Utd,,Aston Villa,eng Premier League,W 5-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.3,0.4,0.0,0.0,-0.4,,0,,,0,,,0,0,,,0,,,0,68,83,81.9,4,5,1,0,5,1268,507,33,34,97.1,25,29,86.2,10,17,58.8,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0,0,0,0,0,9,DF,Match Report
53,Nathan Patterson,0.3,3,32,2,0,2023-08-12,21-300,sct SCO,Everton,,Fulham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.3,-0.3,-0.3,0.0,0.10,3,0.00,,0,0.0,19.4,0,3,0.00,,0,0.0,19.4,0,32,56,57.1,0,1,0,0,2,455,199,17,21,81.0,12,21,57.1,1,9,11.1,2,1,2,0,0,2,3,66.7,1,2,0,2,1,3,3,0,0,0,0,0,2,DF,Match Report
54,Matty Cash,0.7,2,43,0,0,2023-08-12,26-005,pl POL,Aston Villa,@,Newcastle Utd,eng Premier League,L 1-5,Y,86,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,0.0,0.7,-0.7,-0.7,0.0,0.36,2,0.00,0.00,1,50.0,15.4,0,2,0.00,0.00,1,50.0,15.4,0,43,51,84.3,0,1,0,0,2,646,174,20,21,95.2,20,25,80.0,1,2,50.0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,1,0,0,0,0,0,7,DF,Match Report
55,Ola Aina,0.0,1,9,3,0,2023-08-12,26-308,ng NGA,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,Y,71,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,29.4,0,1,0.00,,0,0.0,29.4,0,9,14,64.3,0,0,0,0,0,228,172,3,7,42.9,3,4,75.0,3,3,100.0,3,3,3,0,0,2,2,100.0,0,0,0,0,0,3,4,0,0,0,0,0,1,DF,Match Report
56,Bernd Leno,0.0,0,47,0,0,2023-08-12,31-161,de GER,Fulham,@,Everton,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,47,55,85.5,0,0,0,0,0,1104,617,4,4,100.0,38,38,100.0,5,13,38.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,GK,Match Report
57,Tahith Chong,0.0,0,18,2,0,2023-08-12,23-251,nl NED,Luton Town,@,Brighton,eng Premier League,L 1-4,Y,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,18,22,81.8,0,3,0,0,3,391,98,7,10,70.0,7,7,100.0,4,5,80.0,2,1,0,1,1,0,1,0.0,1,0,0,0,1,3,0,0,0,0,0,0,6,"MF,FW",Match Report
58,Ryan Christie,0.0,1,22,3,0,2023-08-12,28-171,sct SCO,Bournemouth,,West Ham,eng Premier League,D 1-1,Y,66,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,28.7,0,1,0.00,0.00,1,100.0,28.7,0,22,26,84.6,1,2,1,0,5,345,94,12,13,92.3,6,9,66.7,2,2,100.0,3,2,0,0,3,2,2,100.0,0,2,0,2,0,3,0,0,0,0,0,0,10,MF,Match Report
59,Lewis Dunk,0.1,2,110,1,0,2023-08-12,31-264,eng ENG,Brighton,,Luton Town,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.6,0.1,-0.1,-0.1,0.0,0.06,2,0.00,,0,0.0,10.3,0,2,0.00,,0,0.0,10.3,0,110,119,92.4,0,10,0,0,11,2116,749,30,31,96.8,71,72,98.6,8,13,61.5,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0,0,0,1,0,6,DF,Match Report
60,Jason Steele,0.0,0,39,0,0,2023-08-12,32-359,eng ENG,Brighton,,Luton Town,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,39,39,100.0,0,0,0,0,0,748,538,17,17,100.0,17,17,100.0,5,5,100.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,GK,Match Report
61,Nayef Aguerd,0.0,0,22,2,0,2023-08-12,27-135,ma MAR,West Ham,@,Bournemouth,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,29,75.9,0,3,0,0,3,510,242,7,7,100.0,9,12,75.0,6,9,66.7,2,0,2,0,0,2,2,100.0,0,0,0,0,2,4,7,1,0,0,0,0,5,DF,Match Report
62,Antonee Robinson,0.0,0,52,3,0,2023-08-12,26-004,us USA,Fulham,@,Everton,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,52,67,77.6,0,3,0,0,4,931,453,25,27,92.6,18,24,75.0,8,11,72.7,3,0,2,0,1,2,4,50.0,2,1,0,1,0,3,5,0,0,0,0,0,6,DF,Match Report
63,Tim Ream,0.0,0,62,0,0,2023-08-12,35-311,us USA,Fulham,@,Everton,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,62,70,88.6,0,6,0,0,5,1192,462,20,21,95.2,38,42,90.5,4,6,66.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,0,0,0,0,6,DF,Match Report
64,Luke Berry,0.0,0,0,0,0,2023-08-12,31-031,eng ENG,Luton Town,@,Brighton,eng Premier League,L 1-4,N,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,DF",Match Report
65,Anthony Gordon,0.1,1,19,2,0,2023-08-12,22-169,eng ENG,Newcastle Utd,,Aston Villa,eng Premier League,W 5-1,Y,67,0,1,1,0,0,0,0,0.1,0.1,0.6,0.7,0.4,0.7,-0.1,-0.1,+0.4,0.07,1,0.00,,0,0.0,13.9,0,1,0.00,,0,0.0,13.9,0,19,22,86.4,2,1,3,1,3,281,71,13,13,100.0,6,8,75.0,0,1,0.0,2,0,2,0,0,0,3,0.0,3,0,0,0,0,2,0,0,0,0,0,0,1,FW,Match Report
66,Carlton Morris,1.1,3,20,0,2,2023-08-12,27-239,eng ENG,Luton Town,@,Brighton,eng Premier League,L 1-4,Y,90,1,0,1,0,1,1,0,1.1,0.3,0.0,1.1,0.1,0.3,-0.1,-0.3,0.0,0.09,3,0.00,0.00,1,33.3,13.5,0,3,0.00,0.00,1,33.3,13.5,0,20,33,60.6,0,3,0,0,5,358,83,9,15,60.0,9,13,69.2,2,3,66.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,0,0,0,3,"FW,MF",Match Report
67,James Milner,0.0,0,39,2,0,2023-08-12,37-220,eng ENG,Brighton,,Luton Town,eng Premier League,W 4-1,Y,78,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,39,43,90.7,0,2,1,0,5,527,206,24,25,96.0,11,12,91.7,1,2,50.0,2,2,2,0,0,1,1,100.0,0,2,0,2,0,2,1,0,0,0,0,0,4,"DF,MF",Match Report
68,Alphonse Areola,0.0,0,9,0,0,2023-08-12,30-166,fr FRA,West Ham,@,Bournemouth,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,9,24,37.5,0,0,0,0,0,396,349,1,1,100.0,2,2,100.0,6,21,28.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
69,Anthony Elanga,0.0,0,2,0,0,2023-08-12,21-107,se SWE,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,N,11,0,1,1,0,0,0,0,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,+0.4,,0,,,0,,,0,0,,,0,,,0,2,3,66.7,2,0,1,0,1,34,23,1,2,50.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,"FW,MF",Match Report
70,Morgan Gibbs-White,0.1,1,12,1,0,2023-08-12,23-197,eng ENG,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,-0.2,0.07,1,0.00,,0,0.0,19.1,0,1,0.00,,0,0.0,19.1,0,12,20,60.0,1,3,0,0,2,283,121,5,7,71.4,2,3,66.7,5,9,55.6,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,1,0,0,0,0,0,4,"MF,FW",Match Report
71,Jeffrey Schlupp,0.1,2,17,4,0,2023-08-12,30-232,gh GHA,Crystal Palace,@,Sheffield Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.04,2,0.00,0.00,1,50.0,21.1,0,2,0.00,0.00,1,50.0,21.1,0,17,28,60.7,2,2,0,0,3,207,44,9,14,64.3,6,7,85.7,0,4,0.0,4,1,2,1,1,2,2,100.0,0,0,0,0,0,4,0,0,0,0,0,0,7,"FW,MF",Match Report
72,Marcos Senesi,0.0,0,44,2,0,2023-08-12,26-094,ar ARG,Bournemouth,,West Ham,eng Premier League,D 1-1,Y,59,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,44,52,84.6,0,5,1,0,3,1012,327,10,10,100.0,21,23,91.3,12,18,66.7,2,1,2,0,0,1,3,33.3,2,1,1,0,1,3,3,0,0,0,0,0,7,DF,Match Report
73,Ben White,0.0,0,94,0,0,2023-08-12,25-308,eng ENG,Arsenal,,Nott'ham Forest,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,94,106,88.7,0,10,2,0,7,1467,464,43,46,93.5,47,51,92.2,3,7,42.9,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,0,0,0,0,3,DF,Match Report
74,Tom Lockyer,0.0,0,13,2,0,2023-08-12,28-252,wls WAL,Luton Town,@,Brighton,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,13,20,65.0,0,1,0,0,2,341,238,1,2,50.0,9,9,100.0,3,7,42.9,2,2,2,0,0,2,3,66.7,1,2,1,1,1,3,6,0,0,0,1,0,5,DF,Match Report
75,Leandro Trossard,0.0,0,7,1,0,2023-08-12,28-251,be BEL,Arsenal,,Nott'ham Forest,eng Premier League,W 2-1,N,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,10,70.0,1,2,0,0,1,93,22,3,4,75.0,4,5,80.0,0,0,,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,3,"FW,MF",Match Report
76,Aleksandar Mitrović,0.2,2,4,0,0,2023-08-12,28-330,rs SRB,Fulham,@,Everton,eng Premier League,W 1-0,N,33,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.08,2,0.00,0.00,1,50.0,11.0,0,2,0.00,0.00,1,50.0,11.0,0,4,8,50.0,0,1,1,0,1,78,24,1,3,33.3,2,4,50.0,1,1,100.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
77,George Baldock,0.0,0,27,2,0,2023-08-12,30-156,gr GRE,Sheffield Utd,,Crystal Palace,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,27,43,62.8,0,1,1,0,3,386,179,18,23,78.3,7,9,77.8,1,7,14.3,2,2,1,0,1,0,1,0.0,1,2,0,2,0,2,2,0,0,0,0,0,8,DF,Match Report
78,Amari'i Bell,0.0,0,17,3,0,2023-08-12,29-099,jm JAM,Luton Town,@,Brighton,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,17,19,89.5,0,1,0,0,1,379,144,9,10,90.0,5,5,100.0,3,4,75.0,3,2,2,1,0,1,1,100.0,0,3,1,2,2,5,4,0,0,0,0,0,3,DF,Match Report
79,Leon Bailey,0.0,0,5,0,0,2023-08-12,26-003,jm JAM,Aston Villa,@,Newcastle Utd,eng Premier League,L 1-5,Y,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,5,17,29.4,0,1,0,0,0,85,34,1,5,20.0,2,6,33.3,1,2,50.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0,0,0,2,"MF,FW",Match Report
80,Harvey Barnes,0.5,1,8,0,0,2023-08-12,25-246,eng ENG,Newcastle Utd,,Aston Villa,eng Premier League,W 5-1,N,23,1,1,2,1,0,0,0,0.5,0.5,0.9,1.4,0.5,1.4,+0.5,+0.5,+0.1,0.53,1,1.00,1.00,1,100.0,10.3,0,1,1.00,1.00,1,100.0,10.3,0,8,12,66.7,2,0,1,0,1,111,44,5,5,100.0,3,6,50.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,"FW,MF",Match Report
81,Jurriën Timber,0.0,0,44,1,1,2023-08-12,22-056,nl NED,Arsenal,,Nott'ham Forest,eng Premier League,W 2-1,Y,49,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,44,49,89.8,0,9,0,0,7,654,152,21,22,95.5,23,26,88.5,0,0,,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,2,DF,Match Report
82,Oliver Norwood,0.0,2,35,1,0,2023-08-12,32-122,nir NIR,Sheffield Utd,,Crystal Palace,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.02,2,0.00,0.00,1,50.0,28.9,0,2,0.00,0.00,1,50.0,28.9,0,35,49,71.4,2,5,0,0,4,792,351,12,13,92.3,12,19,63.2,11,16,68.8,1,1,1,0,0,0,2,0.0,2,3,1,2,1,2,1,0,0,0,0,0,4,MF,Match Report
83,Evan Ferguson,0.9,2,6,0,0,2023-08-12,18-297,ie IRL,Brighton,,Luton Town,eng Premier League,W 4-1,N,13,1,0,1,1,0,0,0,0.9,0.9,0.1,0.9,0.0,0.9,+0.1,+0.1,-0.1,0.44,2,0.50,1.00,1,50.0,11.1,0,2,0.50,1.00,1,50.0,11.1,0,6,6,100.0,1,0,1,0,1,62,9,5,5,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
84,Aaron Ramsdale,0.0,0,23,0,0,2023-08-12,25-090,eng ENG,Arsenal,,Nott'ham Forest,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,29,79.3,0,0,0,0,0,527,374,8,8,100.0,10,10,100.0,5,10,50.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,GK,Match Report
85,Jordan Pickford,0.0,0,22,0,0,2023-08-12,29-158,eng ENG,Everton,,Fulham,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,34,64.7,1,2,0,0,0,734,516,4,4,100.0,8,8,100.0,10,22,45.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
86,Gabriel Martinelli,0.0,0,31,1,0,2023-08-12,22-055,br BRA,Arsenal,,Nott'ham Forest,eng Premier League,W 2-1,Y,85,0,1,1,0,0,0,0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,+0.8,,0,,,0,,,0,0,,,0,,,0,31,33,93.9,3,0,1,0,3,556,124,13,14,92.9,15,16,93.8,3,3,100.0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,8,FW,Match Report
87,Matt Turner,0.0,0,22,0,0,2023-08-12,29-049,us USA,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,33,66.7,0,2,0,0,0,812,656,2,2,100.0,10,10,100.0,10,20,50.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
88,Nick Pope,0.0,0,17,0,0,2023-08-12,31-115,eng ENG,Newcastle Utd,,Aston Villa,eng Premier League,W 5-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,17,23,73.9,0,0,0,0,0,401,206,2,2,100.0,12,12,100.0,3,9,33.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
89,Neal Maupay,1.3,4,8,0,2,2023-08-12,26-363,fr FRA,Everton,,Fulham,eng Premier League,L 0-1,Y,71,0,0,0,0,0,0,0,1.3,1.3,0.1,1.4,0.0,1.4,-1.3,-1.3,-0.1,0.34,4,0.00,0.00,3,75.0,13.1,0,4,0.00,0.00,3,75.0,13.1,0,8,9,88.9,1,0,0,0,0,127,9,4,4,100.0,4,5,80.0,0,0,,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,2,0,0,0,4,FW,Match Report
90,Justin Kluivert,0.0,0,6,0,0,2023-08-12,24-099,nl NED,Bournemouth,,West Ham,eng Premier League,D 1-1,N,31,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,6,9,66.7,0,0,1,0,1,86,20,3,5,60.0,3,3,100.0,0,0,,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0,0,0,0,0,1,"MF,FW",Match Report
91,Simon Adingra,0.3,1,6,0,0,2023-08-12,21-223,ci CIV,Brighton,,Luton Town,eng Premier League,W 4-1,N,17,1,0,1,1,0,0,0,0.3,0.3,0.0,0.3,0.0,0.3,+0.7,+0.7,0.0,0.25,1,1.00,1.00,1,100.0,5.3,0,1,1.00,1.00,1,100.0,5.3,0,6,6,100.0,0,0,0,0,0,65,10,5,5,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,FW,Match Report
92,James Garner,0.0,0,23,1,1,2023-08-12,22-152,eng ENG,Everton,,Fulham,eng Premier League,L 0-1,Y,82,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,23,35,65.7,1,3,0,0,1,344,89,15,17,88.2,4,5,80.0,3,7,42.9,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,1,0,0,0,6,MF,Match Report
93,Scott McKenna,0.0,0,13,2,0,2023-08-12,26-273,sct SCO,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,13,21,61.9,0,0,0,0,0,248,121,5,6,83.3,6,11,54.5,2,4,50.0,2,0,1,1,0,0,0,,0,0,0,0,2,4,4,0,0,0,0,0,2,DF,Match Report
94,Chris Wood,0.0,0,0,0,0,2023-08-12,31-248,nz NZL,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
95,Jan Paul van Hecke,0.0,1,72,1,0,2023-08-12,23-065,nl NED,Brighton,,Luton Town,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,0.00,1,100.0,16.5,0,1,0.00,0.00,1,100.0,16.5,0,72,74,97.3,0,0,0,0,6,1366,507,22,23,95.7,48,48,100.0,2,3,66.7,1,1,1,0,0,1,1,100.0,0,1,1,0,2,3,6,0,0,0,0,0,3,DF,Match Report
96,Thilo Kehrer,0.0,0,2,0,0,2023-08-12,26-325,de GER,West Ham,@,Bournemouth,eng Premier League,D 1-1,N,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,14,13,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
97,Thomas Partey,0.0,0,100,2,0,2023-08-12,30-060,gh GHA,Arsenal,,Nott'ham Forest,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,100,107,93.5,2,16,2,0,11,1556,429,55,58,94.8,38,40,95.0,4,6,66.7,2,1,1,1,0,1,3,33.3,2,1,1,0,2,4,0,0,0,0,0,0,9,"MF,DF",Match Report
98,Pau Torres,0.0,0,40,1,0,2023-08-12,26-208,es ESP,Aston Villa,@,Newcastle Utd,eng Premier League,L 1-5,N,60,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,40,44,90.9,1,5,0,0,4,653,229,19,19,100.0,20,21,95.2,1,3,33.3,1,0,1,0,0,0,1,0.0,1,2,1,1,0,1,3,0,0,0,0,0,3,DF,Match Report
99,Youri Tielemans,0.0,0,21,0,0,2023-08-12,26-097,be BEL,Aston Villa,@,Newcastle Utd,eng Premier League,L 1-5,N,45,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,21,24,87.5,1,2,0,0,4,299,62,13,13,100.0,4,5,80.0,2,2,100.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,"MF,FW",Match Report
100,Saïd Benrahma,0.1,2,21,1,0,2023-08-12,28-002,dz ALG,West Ham,@,Bournemouth,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.3,0.2,-0.1,-0.1,-0.1,0.04,2,0.00,0.00,1,50.0,20.8,0,2,0.00,0.00,1,50.0,20.8,0,21,30,70.0,2,3,1,0,4,268,82,12,17,70.6,7,9,77.8,0,1,0.0,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0,0,0,0,0,5,"FW,MF",Match Report
101,Serge Aurier,0.0,0,6,2,0,2023-08-12,30-231,ci CIV,Nott'ham Forest,@,Arsenal,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,6,12,50.0,0,0,0,0,1,100,47,2,2,100.0,4,7,57.1,0,2,0.0,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,1,0,0,0,0,0,3,"DF,MF",Match Report
102,Tyrick Mitchell,0.0,0,66,2,0,2023-08-12,23-345,eng ENG,Crystal Palace,@,Sheffield Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,66,85,77.6,0,2,1,0,3,1019,429,32,36,88.9,29,33,87.9,3,8,37.5,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,4,0,0,0,0,0,11,"DF,MF",Match Report
103,Andre Brooks,0.0,0,8,0,0,2023-08-12,19-357,eng ENG,Sheffield Utd,,Crystal Palace,eng Premier League,L 0-1,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,9,88.9,0,0,0,0,0,132,58,5,5,100.0,2,3,66.7,1,1,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,"MF,DF",Match Report
104,Tomáš Souček,0.4,2,17,5,0,2023-08-12,28-166,cz CZE,West Ham,@,Bournemouth,eng Premier League,D 1-1,Y,90,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.4,-0.4,-0.4,+1.0,0.19,2,0.00,,0,0.0,5.0,0,2,0.00,,0,0.0,5.0,0,17,28,60.7,1,2,0,0,2,180,74,8,12,66.7,3,6,50.0,1,1,100.0,5,5,0,5,0,1,2,50.0,1,0,0,0,0,5,7,0,0,0,0,0,3,MF,Match Report
