Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
621,Liverpool,2024-04-07,3.6,522,10,4,49,581,4,2718,51,517,@,Manchester Utd,eng Premier League,D 2-2,2,2,0,62,1,1,1,0,3.6,2.9,+3.0,+2.2,2.6,2.1,-1.6,-1.9,-1.6,0.11,27,0.04,0.17,6,22.2,17.5,0,522,634,82.3,20,49,17,1,71,9302,3143,225,256,87.9,256,295,86.8,36,63,57.1,51,36,5,3,5,2,0,4,2,1,0,0,1,0,479,2718,1289,28,20,10,10,20,517,70,517,70,479,2718,1289,28,20,10,10,20,15,10,5,6,4,10,17,58.8,7,10,2,8,3,18,13,1,581,51,12,4,2,27,22,11,4,5,0,2,9,4,24,2,1,0,0,49,Match Report
622,Chelsea,2024-04-07,0.3,622,7,4,44,689,4,2889,12,619,@,Sheffield Utd,eng Premier League,D 2-2,2,2,0,68,2,0,0,0,0.3,0.3,-1.0,-1.0,0.3,0.4,+1.7,+1.7,+1.7,0.06,6,0.33,0.67,3,50.0,18.5,0,622,732,85.0,6,19,7,0,44,10042,3371,314,342,91.8,260,295,88.1,31,63,49.2,12,11,1,0,0,0,0,4,3,1,0,0,0,0,534,2889,1313,21,14,8,16,2,619,43,619,43,534,2889,1313,21,14,8,16,2,10,7,5,3,2,5,15,33.3,10,7,3,4,8,18,21,1,689,43,13,4,2,11,17,6,2,3,0,0,6,4,7,0,0,0,0,44,Match Report
623,Nott'ham Forest,2024-04-07,1.5,336,7,5,46,368,2,1481,21,334,@,Tottenham,eng Premier League,L 1-3,1,3,-2,37,1,0,0,0,1.5,1.5,0.0,0.0,0.5,0.3,-0.5,-0.5,+0.5,0.13,13,0.08,0.17,6,46.2,22.9,1,336,417,80.6,9,21,4,2,27,5778,2334,151,161,93.8,139,163,85.3,30,61,49.2,21,17,0,1,2,1,0,2,2,0,0,0,0,0,276,1481,671,13,6,5,12,7,334,27,334,27,276,1481,671,13,6,5,12,7,10,7,5,2,3,6,11,54.5,5,18,5,13,9,19,24,0,368,47,12,1,2,14,17,2,2,0,0,2,10,5,14,2,0,0,1,46,Match Report
624,Manchester Utd,2024-04-07,0.7,293,19,3,46,343,2,1384,14,288,,Liverpool,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,0.7,0.7,-3.0,-2.2,0.4,0.6,+1.3,+1.3,+0.6,0.08,9,0.22,0.40,5,55.6,18.1,0,293,388,75.5,7,11,7,1,31,4872,1757,142,162,87.7,108,130,83.1,28,64,43.8,14,11,1,0,2,0,0,2,2,0,0,0,0,0,246,1384,624,11,10,7,15,5,288,31,288,31,246,1384,624,11,10,7,15,5,32,19,18,11,3,12,24,50.0,12,18,9,9,11,43,30,0,343,42,11,2,2,10,11,6,1,4,0,3,9,3,15,3,0,1,0,46,Match Report
625,Sheffield Utd,2024-04-07,1.4,252,10,3,46,314,4,1363,20,251,,Chelsea,eng Premier League,D 2-2,2,2,0,32,2,0,0,0,1.4,1.4,+1.0,+1.0,1.3,0.9,+0.6,+0.6,+0.7,0.13,11,0.18,0.40,5,45.5,15.2,0,252,352,71.6,10,26,6,3,30,4398,2050,148,179,82.7,65,94,69.1,32,62,51.6,20,14,2,1,1,2,0,4,4,0,0,0,0,0,269,1363,705,12,12,3,20,5,251,30,251,30,269,1363,705,12,12,3,20,5,13,10,7,6,0,11,15,73.3,4,6,1,5,10,23,23,0,314,38,10,1,2,21,13,7,7,0,0,0,5,3,7,0,0,0,0,46,Match Report
626,Tottenham,2024-04-07,1.5,603,11,5,53,663,4,2761,33,596,,Nott'ham Forest,eng Premier League,W 3-1,3,1,+2,63,2,0,0,0,1.5,1.5,0.0,0.0,1.1,1.6,+0.5,+0.5,+0.9,0.09,17,0.12,0.29,7,41.2,20.2,1,603,710,84.9,13,52,13,2,72,9397,3288,328,359,91.4,244,280,87.1,22,40,55.0,33,27,3,1,1,1,0,4,4,0,0,0,0,0,523,2761,1519,37,16,9,11,4,596,72,596,72,523,2761,1519,37,16,9,11,4,17,11,7,10,0,10,24,41.7,14,9,0,9,10,27,14,0,663,45,13,0,2,24,12,12,1,1,0,2,16,5,24,2,0,0,0,53,Match Report
627,Bournemouth,2024-04-13,1.6,310,10,4,63,377,3,1496,36,308,,Manchester Utd,eng Premier League,D 2-2,2,2,0,43,2,0,0,0,1.6,1.6,+0.4,+1.2,1.3,0.9,+0.4,+0.4,+0.7,0.09,20,0.10,0.40,5,25.0,16.8,1,310,431,71.9,17,30,15,5,46,5764,2513,127,150,84.7,132,160,82.5,37,92,40.2,36,26,1,4,2,3,0,3,3,0,0,0,0,0,277,1496,806,13,14,8,20,7,308,46,308,46,277,1496,806,13,14,8,20,7,18,10,10,7,1,13,19,68.4,6,8,2,6,11,29,17,0,377,53,15,2,1,25,21,7,6,0,0,1,13,4,27,1,0,1,0,63,Match Report
628,Brentford,2024-04-13,1.0,328,8,5,47,392,2,1602,16,324,,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,53,1,0,0,0,1.0,1.0,+0.2,+0.2,1.0,1.1,0.0,0.0,0.0,0.11,9,0.11,0.20,5,55.6,18.7,0,328,441,74.4,9,26,7,4,34,5914,2361,155,180,86.1,128,166,77.1,39,65,60.0,16,11,2,3,0,0,0,2,1,1,0,0,0,0,329,1602,854,19,13,4,17,6,324,34,324,34,329,1602,854,19,13,4,17,6,12,8,5,6,1,5,23,21.7,18,15,4,11,14,26,29,0,392,46,13,5,2,19,25,3,0,0,0,3,14,5,5,3,0,0,0,47,Match Report
629,Newcastle Utd,2024-04-13,2.8,146,8,5,40,182,7,789,31,144,,Tottenham,eng Premier League,W 4-0,4,0,+4,28,4,0,0,0,2.8,2.8,+2.1,+2.1,2.3,1.5,+1.2,+1.2,+0.7,0.16,18,0.22,0.80,5,27.8,11.1,0,146,234,62.4,15,15,10,2,21,3236,1612,47,65,72.3,71,89,79.8,28,69,40.6,31,12,10,4,3,1,1,7,2,1,3,1,0,0,138,789,403,10,4,5,6,5,144,21,144,21,138,789,403,10,4,5,6,5,12,8,7,4,1,9,19,47.4,10,13,4,9,14,26,24,0,182,51,15,5,3,28,13,16,9,6,0,1,10,5,4,1,0,0,0,40,Match Report
630,Manchester Utd,2024-04-13,1.2,452,9,2,51,511,2,1845,12,449,@,Bournemouth,eng Premier League,D 2-2,2,2,0,57,1,1,1,0,1.2,0.5,-0.4,-1.2,0.3,0.4,+0.8,+0.5,-0.3,0.07,7,0.14,1.00,1,14.3,20.6,0,452,560,80.7,5,44,12,1,51,7457,3160,243,269,90.3,172,207,83.1,34,74,45.9,12,11,0,0,1,0,0,2,1,0,0,1,0,0,335,1845,923,15,9,3,19,5,449,51,449,51,335,1845,923,15,9,3,19,5,13,9,8,2,3,6,15,40.0,9,16,6,10,5,18,19,1,511,47,13,1,0,10,16,2,1,0,0,2,7,2,29,2,0,0,0,51,Match Report
631,Nott'ham Forest,2024-04-13,1.9,380,9,4,45,432,2,1172,31,376,,Wolves,eng Premier League,D 2-2,2,2,0,46,2,0,0,0,1.9,1.9,+0.9,+0.9,0.7,0.8,+0.1,+0.1,+0.3,0.11,18,0.11,0.22,9,50.0,17.0,0,380,483,78.7,11,33,9,1,35,6454,2404,179,210,85.2,167,191,87.4,27,63,42.9,31,24,2,1,3,0,1,2,0,1,0,1,0,0,223,1172,614,15,7,5,15,5,376,34,376,34,223,1172,614,15,7,5,15,5,14,9,5,6,3,4,9,44.4,5,11,3,8,9,23,7,1,432,50,11,1,2,21,20,10,9,1,0,1,8,4,12,1,0,0,0,45,Match Report
632,Brighton,2024-04-13,0.9,509,8,5,49,558,0,2126,33,503,@,Burnley,eng Premier League,D 1-1,1,1,0,56,0,0,0,0,0.9,0.9,-0.8,-0.8,0.5,0.9,-0.9,-0.9,-0.5,0.04,20,0.00,0.00,8,40.0,18.4,1,509,604,84.3,13,24,13,2,49,8333,3353,272,297,91.6,208,232,89.7,27,60,45.0,33,25,2,2,3,1,0,0,0,0,0,0,0,0,408,2126,889,24,14,7,17,9,503,49,503,49,408,2126,889,24,14,7,17,9,16,8,7,7,2,11,18,61.1,7,11,2,9,5,21,16,1,558,42,17,2,2,15,10,5,3,2,0,4,9,5,24,4,0,0,0,49,Match Report
633,Tottenham,2024-04-13,0.8,523,10,5,35,558,0,2061,22,517,@,Newcastle Utd,eng Premier League,L 0-4,0,4,-4,72,0,0,0,0,0.8,0.8,-2.1,-2.1,0.7,0.9,-0.8,-0.8,-0.7,0.07,11,0.00,0.00,2,18.2,19.0,0,523,614,85.2,10,36,10,3,32,7525,2181,292,312,93.6,185,213,86.9,24,52,46.2,22,21,0,1,0,0,0,0,0,0,0,0,0,0,405,2061,931,16,10,6,15,3,517,32,517,32,405,2061,931,16,10,6,15,3,14,10,4,6,4,9,19,47.4,10,12,5,7,9,23,18,2,558,53,15,2,0,14,20,3,1,0,0,3,10,5,31,3,0,0,0,35,Match Report
634,Sheffield Utd,2024-04-13,0.8,261,8,3,41,335,0,1572,14,260,@,Brentford,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,0.8,0.8,-0.2,-0.2,0.8,0.8,-0.8,-0.8,-0.8,0.10,8,0.00,0.00,2,25.0,15.1,0,261,384,68.0,6,14,7,3,19,4575,1985,130,159,81.8,98,129,76.0,29,74,39.2,14,11,1,1,0,0,1,0,0,0,0,0,0,0,259,1572,822,14,15,3,10,7,260,19,260,19,259,1572,822,14,15,3,10,7,13,8,10,3,0,7,18,38.9,11,13,0,13,7,20,16,1,335,47,11,0,0,18,18,6,6,0,0,2,13,3,17,2,0,0,1,41,Match Report
635,Burnley,2024-04-13,1.7,385,6,4,56,449,0,2051,18,380,,Brighton,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,1.7,1.7,+0.8,+0.8,1.5,1.5,-0.7,-0.7,-1.5,0.16,11,0.09,0.33,3,27.3,17.1,0,385,483,79.7,9,26,8,3,37,7103,2380,151,173,87.3,187,209,89.5,40,80,50.0,18,16,1,1,0,0,0,0,0,0,0,0,0,0,325,2051,1135,28,15,12,23,5,380,37,380,37,325,2051,1135,28,15,12,23,5,22,6,14,8,0,13,21,61.9,8,15,6,9,5,27,18,1,449,33,12,0,3,13,9,4,2,1,0,1,10,4,26,1,0,0,1,56,Match Report
636,Manchester City,2024-04-13,4.2,725,13,2,50,770,8,3305,67,721,,Luton Town,eng Premier League,W 5-1,5,1,+4,73,3,1,1,0,4.2,3.4,+3.7,+2.9,2.4,3.1,-0.2,-0.4,+0.6,0.10,36,0.08,0.25,12,33.3,16.9,0,725,805,90.1,29,42,29,2,74,10772,2739,404,428,94.4,265,289,91.7,32,49,65.3,67,50,3,5,7,1,1,8,6,0,1,0,1,0,648,3305,1799,46,30,26,14,5,721,72,721,72,648,3305,1799,46,30,26,14,5,20,13,4,10,6,4,11,36.4,7,7,0,7,5,25,5,2,770,35,6,3,0,27,14,12,3,5,0,0,10,2,10,0,1,0,0,50,Match Report
637,Wolves,2024-04-13,1.0,480,8,5,34,510,2,1634,16,477,@,Nott'ham Forest,eng Premier League,D 2-2,2,2,0,54,2,0,0,0,1.0,1.0,-0.9,-0.9,0.5,0.2,+1.0,+1.0,+0.5,0.11,11,0.18,0.67,3,27.3,16.1,0,480,559,85.9,8,17,4,2,22,7869,2362,243,257,94.6,193,219,88.1,34,62,54.8,16,11,1,0,4,0,0,2,1,0,0,1,0,0,359,1634,861,14,10,2,19,10,477,22,477,22,359,1634,861,14,10,2,19,10,14,8,9,2,3,9,18,50.0,9,9,3,6,8,22,29,2,510,48,15,0,2,5,21,1,0,0,1,1,8,5,17,1,0,0,0,34,Match Report
638,Luton Town,2024-04-13,0.5,225,7,4,34,253,1,1055,7,223,@,Manchester City,eng Premier League,L 1-5,1,5,-4,27,1,0,0,0,0.5,0.5,-3.7,-2.9,0.3,0.1,+0.5,+0.5,-0.3,0.13,4,0.25,0.50,2,50.0,9.3,0,225,296,76.0,2,7,0,0,13,4043,1752,115,131,87.8,79,97,81.4,26,54,48.1,7,3,0,3,1,0,0,1,0,0,1,0,0,0,212,1055,447,6,6,1,21,16,223,13,223,13,212,1055,447,6,6,1,21,16,13,7,10,2,1,8,18,44.4,10,18,10,8,8,21,30,0,253,42,7,0,2,4,12,1,0,1,0,1,9,4,13,1,0,1,1,34,Match Report
639,Aston Villa,2024-04-14,0.9,361,7,2,43,403,4,1649,13,356,@,Arsenal,eng Premier League,W 2-0,2,0,+2,48,2,0,0,0,0.9,0.9,-0.7,-0.7,0.7,0.4,+1.1,+1.1,+1.3,0.09,11,0.18,1.00,2,18.2,18.8,1,361,455,79.3,5,18,4,1,18,6154,2258,165,179,92.2,156,186,83.9,30,67,44.8,13,9,0,0,2,1,1,4,3,0,0,0,0,1,309,1649,739,17,12,4,11,10,356,18,356,18,309,1649,739,17,12,4,11,10,18,7,8,6,4,10,15,66.7,5,16,6,10,9,27,15,1,403,51,16,3,3,15,14,6,5,0,0,1,11,2,21,1,0,0,0,43,Match Report
640,Liverpool,2024-04-14,2.7,655,17,5,57,745,0,2867,39,653,,Crystal Palace,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,2.7,2.7,+0.7,+0.7,2.5,2.0,-2.7,-2.7,-2.5,0.13,21,0.00,0.00,5,23.8,12.5,1,655,798,82.1,18,58,17,6,66,10917,3416,307,341,90.0,291,340,85.6,42,78,53.8,39,27,6,1,4,1,0,0,0,0,0,0,0,0,578,2867,1584,21,16,4,23,18,653,66,653,66,578,2867,1584,21,16,4,23,18,26,17,9,14,3,12,23,52.2,11,14,3,11,5,31,11,0,745,51,15,3,4,42,21,11,0,11,0,2,20,5,29,2,0,0,0,57,Match Report
641,Fulham,2024-04-14,3.2,347,12,5,49,402,4,1368,32,345,@,West Ham,eng Premier League,W 2-0,2,0,+2,42,2,0,0,0,3.2,3.2,+2.3,+2.3,2.8,1.4,-1.2,-1.2,-1.8,0.18,18,0.11,0.20,10,55.6,15.1,0,347,437,79.4,15,23,8,0,33,5943,2616,140,161,87.0,158,184,85.9,30,61,49.2,32,25,2,2,3,0,0,4,3,0,1,0,0,0,302,1368,698,17,9,4,8,8,345,33,345,33,302,1368,698,17,9,4,8,8,26,12,12,12,2,14,31,45.2,17,14,2,12,5,31,38,0,402,35,7,0,0,10,10,3,2,1,0,0,6,5,7,0,0,0,0,49,Match Report
642,Crystal Palace,2024-04-14,2.0,249,11,5,49,312,2,996,15,249,@,Liverpool,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,2.0,2.0,-0.7,-0.7,2.0,1.3,-1.0,-1.0,-1.0,0.25,8,0.13,0.25,4,50.0,14.1,0,249,363,68.6,8,26,6,0,30,4267,1916,127,158,80.4,96,119,80.7,24,66,36.4,15,14,1,0,0,0,0,2,2,0,0,0,0,0,190,996,458,11,8,5,15,14,249,30,249,30,190,996,458,11,8,5,15,14,27,11,18,9,0,9,17,52.9,8,21,6,15,9,36,49,0,312,46,10,2,1,7,23,1,1,0,0,5,10,5,13,5,0,0,0,49,Match Report
643,Arsenal,2024-04-14,1.6,413,14,5,49,450,0,2009,27,409,,Aston Villa,eng Premier League,L 0-2,0,2,-2,52,0,0,0,0,1.6,1.6,+0.7,+0.7,1.3,1.9,-1.6,-1.6,-1.3,0.10,18,0.00,0.00,4,22.2,17.2,1,413,490,84.3,13,42,19,2,57,6438,2437,249,270,92.2,146,170,85.9,18,35,51.4,27,23,0,1,3,0,0,0,0,0,0,0,0,0,350,2009,1089,20,15,6,18,8,409,56,409,56,350,2009,1089,20,15,6,18,8,21,14,8,9,4,11,21,52.4,10,12,5,7,5,26,19,1,450,35,7,4,1,13,17,4,4,0,0,5,11,5,15,5,0,0,0,49,Match Report
644,West Ham,2024-04-14,0.9,507,8,5,49,565,0,2102,28,503,,Fulham,eng Premier League,L 0-2,0,2,-2,58,0,0,0,0,0.9,0.9,-2.3,-2.3,0.6,0.7,-0.9,-0.9,-0.6,0.06,15,0.00,0.00,4,26.7,16.2,0,507,615,82.4,11,43,11,5,57,8348,2870,249,286,87.1,197,224,87.9,45,72,62.5,28,22,3,3,0,0,0,0,0,0,0,0,0,0,410,2102,1152,24,14,4,15,12,503,56,503,56,410,2102,1152,24,14,4,15,12,16,8,9,4,3,8,15,53.3,7,10,3,7,7,23,12,3,565,49,13,0,6,35,20,8,3,3,0,1,15,5,17,1,0,0,0,49,Match Report
645,Everton,2024-04-15,1.5,339,9,5,47,404,0,1304,14,335,@,Chelsea,eng Premier League,L 0-6,0,6,-6,42,0,0,0,0,1.5,1.5,-1.6,-0.8,1.3,1.3,-1.5,-1.5,-1.3,0.15,10,0.00,0.00,2,20.0,13.7,0,339,453,74.8,7,20,6,0,36,5808,1897,168,198,84.8,126,146,86.3,33,68,48.5,14,8,3,2,1,0,0,0,0,0,0,0,0,0,283,1304,599,13,9,1,17,5,335,35,335,35,283,1304,599,13,9,1,17,5,17,9,4,9,4,9,28,32.1,19,12,1,11,4,21,6,1,404,45,5,3,3,25,21,8,7,0,0,4,16,5,34,4,0,1,0,47,Match Report
646,Chelsea,2024-04-15,3.1,555,5,5,48,586,9,2229,22,552,,Everton,eng Premier League,W 6-0,6,0,+6,58,5,1,1,0,3.1,2.3,+1.6,+0.8,1.2,1.2,+2.9,+2.7,+0.8,0.20,13,0.38,0.56,9,69.2,18.8,0,555,638,87.0,9,19,3,1,19,8533,2506,284,308,92.2,222,240,92.5,27,56,48.2,22,16,1,1,2,1,1,9,5,0,0,2,1,1,468,2229,1101,19,10,6,25,8,552,19,552,19,468,2229,1101,19,10,6,25,8,10,5,6,3,1,5,13,38.5,8,13,2,11,9,19,28,1,586,52,24,1,2,7,15,4,3,0,0,0,10,5,9,0,1,0,0,48,Match Report
647,Wolves,2024-04-20,0.2,394,15,3,42,450,0,1571,6,391,,Arsenal,eng Premier League,L 0-2,0,2,-2,46,0,0,0,0,0.2,0.2,-1.0,-1.0,0.0,0.1,-0.2,-0.2,0.0,0.03,5,0.00,0.00,3,60.0,20.1,0,394,485,81.2,2,13,2,0,26,6920,2059,177,197,89.8,183,204,89.7,27,65,41.5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,317,1571,810,9,7,1,8,7,391,26,391,26,317,1571,810,9,7,1,8,7,23,15,13,8,2,7,12,58.3,5,21,9,12,1,24,23,0,450,34,11,0,4,6,8,1,1,0,0,1,5,3,24,1,0,0,0,42,Match Report
648,Burnley,2024-04-20,2.2,443,8,4,50,500,7,2126,26,438,@,Sheffield Utd,eng Premier League,W 4-1,4,1,+3,51,4,0,0,0,2.2,2.2,-0.3,-0.3,1.3,0.9,+1.8,+1.8,+1.7,0.14,16,0.25,0.44,9,56.3,16.0,0,443,539,82.2,12,39,11,6,34,8014,2613,176,195,90.3,222,250,88.8,38,71,53.5,26,21,1,2,2,0,0,7,6,0,0,1,0,0,319,2126,1097,20,10,5,20,8,438,33,438,33,319,2126,1097,20,10,5,20,8,18,8,9,8,1,6,14,42.9,8,17,3,14,4,22,34,1,500,38,12,3,1,12,18,2,1,0,0,1,10,4,16,1,0,0,0,50,Match Report
649,Arsenal,2024-04-20,1.2,495,7,2,41,529,4,1844,48,492,@,Wolves,eng Premier League,W 2-0,2,0,+2,54,2,0,0,0,1.2,1.2,+1.0,+1.0,0.7,1.1,+0.8,+0.8,+0.3,0.05,24,0.08,0.22,9,37.5,17.8,0,495,577,85.8,17,39,18,1,61,8442,3124,243,268,90.7,211,236,89.4,35,50,70.0,48,40,2,1,1,2,2,4,4,0,0,0,0,0,361,1844,1014,19,9,9,10,16,492,61,492,61,361,1844,1014,19,9,9,10,16,11,7,1,7,3,4,8,50.0,4,3,0,3,7,18,9,2,529,46,15,1,2,11,23,2,0,0,0,2,12,2,15,2,0,0,0,41,Match Report
650,Sheffield Utd,2024-04-20,2.4,392,9,3,55,461,2,1623,34,388,,Burnley,eng Premier League,L 1-4,1,4,-3,49,1,0,0,0,2.4,2.4,+0.3,+0.3,1.8,1.6,-1.4,-1.4,-0.8,0.14,18,0.06,0.09,11,61.1,14.9,0,392,514,76.3,14,33,8,2,48,7255,2783,161,189,85.2,184,214,86.0,41,84,48.8,34,25,3,2,2,1,1,2,1,0,1,0,0,0,341,1623,794,17,8,9,18,12,388,48,388,48,341,1623,794,17,8,9,18,12,18,9,9,4,5,10,14,71.4,4,10,1,9,7,25,14,0,461,51,10,0,1,23,20,11,7,2,0,2,16,3,16,2,0,0,0,55,Match Report
651,Luton Town,2024-04-20,0.6,323,9,5,38,380,1,1534,11,320,,Brentford,eng Premier League,L 1-5,1,5,-4,53,1,0,0,0,0.6,0.6,-2.6,-2.6,0.2,0.3,+0.4,+0.4,-0.2,0.10,6,0.17,0.33,3,50.0,17.0,0,323,438,73.7,3,22,10,2,35,5791,2339,153,172,89.0,138,179,77.1,27,68,39.7,11,10,0,1,0,0,0,1,0,0,1,0,0,0,286,1534,804,19,17,3,22,16,320,34,320,34,286,1534,804,19,17,3,22,16,19,9,12,3,4,8,16,50.0,8,9,2,7,7,26,34,2,380,58,10,0,2,19,24,4,1,3,0,0,10,5,30,0,0,0,0,38,Match Report
652,Brentford,2024-04-20,3.1,290,16,5,51,343,7,1517,35,289,@,Luton Town,eng Premier League,W 5-1,5,1,+4,47,5,0,0,0,3.1,3.1,+2.6,+2.6,2.3,2.3,+1.9,+1.9,+1.7,0.15,21,0.24,0.56,9,42.9,18.0,0,290,390,74.4,15,22,12,5,34,5508,2360,127,150,84.7,114,148,77.0,41,73,56.2,35,25,5,3,0,2,0,7,6,0,1,0,0,0,311,1517,856,21,14,5,15,11,289,34,289,34,311,1517,856,21,14,5,15,11,25,16,12,10,3,9,22,40.9,13,10,2,8,9,34,31,1,343,47,13,4,3,24,17,9,1,6,2,0,7,5,15,0,0,0,0,51,Match Report
653,West Ham,2024-04-21,1.3,364,18,5,57,402,2,1522,8,362,@,Crystal Palace,eng Premier League,L 2-5,2,5,-3,40,1,0,0,0,1.3,1.3,-1.1,-1.1,1.3,0.6,-0.3,-0.3,-0.3,0.32,4,0.25,1.00,1,25.0,10.8,0,364,460,79.1,4,27,3,2,20,5978,2330,188,216,87.0,128,151,84.8,34,64,53.1,8,5,1,0,0,1,1,2,2,0,0,0,0,0,348,1522,469,5,8,3,23,22,362,20,362,20,348,1522,469,5,8,3,23,22,26,18,11,14,1,13,25,52.0,12,13,2,11,12,38,15,0,402,53,9,0,1,6,29,0,0,0,0,5,6,5,26,5,0,0,1,57,Match Report
654,Aston Villa,2024-04-21,2.4,421,6,3,46,461,5,1569,27,413,,Bournemouth,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,2.4,2.4,+0.6,+1.4,2.4,1.3,+0.6,+0.6,+0.6,0.17,15,0.20,0.60,5,33.3,14.8,0,421,514,81.9,13,38,20,0,43,7997,3046,175,192,91.1,192,215,89.3,48,86,55.8,27,22,1,2,2,0,0,5,3,0,1,1,0,0,344,1569,726,14,13,5,10,5,413,43,413,43,344,1569,726,14,13,5,10,5,12,6,6,5,1,7,15,46.7,8,7,4,3,2,14,11,0,461,51,17,2,0,12,16,8,6,0,0,2,9,3,2,2,0,1,0,46,Match Report
655,Crystal Palace,2024-04-21,2.4,581,23,5,56,640,7,1773,34,578,,West Ham,eng Premier League,W 5-2,5,2,+3,60,4,0,0,0,2.4,2.4,+1.1,+1.1,2.0,1.5,+1.6,+1.6,+1.0,0.13,18,0.22,0.57,7,38.9,16.6,1,581,688,84.4,14,22,13,1,48,9231,3137,288,321,89.7,240,270,88.9,32,60,53.3,34,29,0,2,1,1,1,7,6,0,0,1,0,0,419,1773,710,14,11,3,22,13,578,48,578,48,419,1773,710,14,11,3,22,13,39,23,16,21,2,17,24,70.8,7,7,1,6,10,49,8,1,640,48,13,1,2,11,24,4,0,2,0,0,11,5,19,0,0,0,1,56,Match Report
656,Fulham,2024-04-21,0.8,363,6,3,51,427,1,1249,19,359,,Liverpool,eng Premier League,L 1-3,1,3,-2,40,1,0,0,0,0.8,0.8,-0.2,-0.2,0.5,1.1,+0.2,+0.2,-0.5,0.07,12,0.08,0.20,5,41.7,17.1,1,363,470,77.2,8,13,9,4,28,6261,2308,142,161,88.2,177,211,83.9,27,66,40.9,19,13,1,0,3,2,0,1,0,0,0,1,0,0,270,1249,685,16,6,5,25,5,359,27,359,27,270,1249,685,16,6,5,25,5,12,6,6,6,0,7,18,38.9,11,17,2,15,7,19,17,1,427,42,13,0,4,16,17,1,0,1,0,1,9,3,15,1,0,0,0,51,Match Report
657,Bournemouth,2024-04-21,1.8,319,8,5,49,359,2,1845,26,313,@,Aston Villa,eng Premier League,L 1-3,1,3,-2,44,0,1,1,0,1.8,1.0,-0.6,-1.4,0.7,0.4,-0.8,-1.0,-0.7,0.08,13,0.00,0.00,4,30.8,16.4,0,319,396,80.6,11,26,4,3,25,6079,2151,126,144,87.5,139,155,89.7,44,75,58.7,26,22,0,2,1,1,0,2,1,0,0,0,1,0,291,1845,1018,23,11,8,13,5,313,24,313,24,291,1845,1018,23,11,8,13,5,12,8,5,5,2,7,13,53.8,6,12,4,8,10,22,21,0,359,34,9,0,4,12,9,4,4,0,0,3,4,5,22,3,1,0,0,49,Match Report
658,Nott'ham Forest,2024-04-21,0.9,496,7,4,54,566,0,2175,12,494,@,Everton,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,0.9,0.9,+0.6,+0.6,0.4,0.5,-0.9,-0.9,-0.4,0.12,8,0.00,0.00,3,37.5,13.7,0,496,620,80.0,5,36,11,4,50,8474,2963,235,267,88.0,199,234,85.0,49,94,52.1,12,8,0,1,3,0,0,0,0,0,0,0,0,0,402,2175,1229,22,11,4,15,14,494,48,494,48,402,2175,1229,22,11,4,15,14,13,7,8,1,4,4,9,44.4,5,7,1,6,10,23,15,0,566,53,15,1,8,20,23,4,4,0,0,1,7,4,18,1,0,0,0,54,Match Report
659,Everton,2024-04-21,0.3,306,9,3,57,383,4,1630,13,305,,Nott'ham Forest,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,0.3,0.3,-0.6,-0.6,0.2,0.2,+1.7,+1.7,+0.8,0.05,7,0.29,0.50,4,57.1,18.7,0,306,425,72.0,4,24,3,2,31,5282,2201,164,188,87.2,111,147,75.5,29,79,36.7,13,10,2,0,0,1,0,4,4,0,0,0,0,0,275,1630,917,19,9,3,17,9,305,31,305,31,275,1630,917,19,9,3,17,9,20,9,10,6,4,6,9,66.7,3,9,3,6,9,29,25,0,383,42,10,2,0,22,22,6,5,0,0,0,6,3,16,0,0,0,0,57,Match Report
