Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
2728,Richarlison,0.3,3,5,1,0,2022-10-15,25-158,br BRA,Tottenham,,Everton,eng Premier League,W 2-0,Y,51,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.3,-0.3,-0.3,0.0,0.09,3,0.00,,0,0.0,14.8,0,3,0.00,,0,0.0,14.8,0,5,9,55.6,0,0,1,1,0,85,13,4,5,80.0,0,1,0.0,1,1,100.0,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,0,0,0,0,4,"MF,FW",Match Report
2729,James Justin,0.0,1,65,3,0,2022-10-15,24-234,eng ENG,Leicester City,,Crystal Palace,eng Premier League,D 0-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,29.4,0,1,0.00,,0,0.0,29.4,0,65,76,85.5,0,7,2,0,7,1001,296,33,36,91.7,28,31,90.3,3,6,50.0,3,2,1,2,0,1,1,100.0,0,0,0,0,3,6,2,0,0,0,0,0,1,DF,Match Report
2730,Dwight McNeil,0.0,0,24,5,0,2022-10-15,22-327,eng ENG,Everton,@,Tottenham,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,24,34,70.6,1,2,0,0,3,349,104,14,18,77.8,8,10,80.0,1,4,25.0,5,3,2,1,2,2,2,100.0,0,4,0,4,0,5,4,0,0,0,0,0,4,"FW,MF",Match Report
2731,Chris Mepham,0.0,1,24,0,0,2022-10-15,24-344,wls WAL,Bournemouth,@,Fulham,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,0.00,,0,0.0,8.7,0,1,0.00,,0,0.0,8.7,0,24,35,68.6,0,2,0,0,1,450,139,10,11,90.9,11,15,73.3,3,5,60.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,9,0,0,0,0,0,4,DF,Match Report
2732,Samuel Edozie,0.0,1,3,0,0,2022-10-16,19-261,eng ENG,Southampton,,West Ham,eng Premier League,D 1-1,N,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,0.00,1,100.0,28.1,0,1,0.00,0.00,1,100.0,28.1,0,3,4,75.0,0,0,0,0,0,30,0,3,3,100.0,0,0,,0,0,,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
2733,Joe Gelhardt,0.0,0,0,0,0,2022-10-16,20-165,eng ENG,Leeds United,,Arsenal,eng Premier League,L 0-1,N,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,FW,Match Report
2734,Ezri Konsa,0.0,1,36,2,0,2022-10-16,24-358,eng ENG,Aston Villa,,Chelsea,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,0.03,1,0.00,,0,0.0,14.4,0,1,0.00,,0,0.0,14.4,0,36,47,76.6,1,2,0,0,3,713,209,10,12,83.3,22,24,91.7,4,9,44.4,2,0,1,0,1,1,1,100.0,0,1,0,1,3,5,2,0,0,0,0,0,5,DF,Match Report
2735,Danny Ings,0.4,5,11,3,2,2022-10-16,30-085,eng ENG,Aston Villa,,Chelsea,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0.0,0.4,-0.4,-0.4,0.0,0.08,5,0.00,0.00,2,40.0,12.3,0,5,0.00,0.00,2,40.0,12.3,0,11,16,68.8,0,1,0,0,1,165,29,6,9,66.7,4,4,100.0,1,1,100.0,3,1,0,1,2,0,0,,0,2,0,2,0,3,0,0,2,0,0,0,5,FW,Match Report
2736,Mohammed Salisu,0.0,0,26,2,0,2022-10-16,23-182,gh GHA,Southampton,,West Ham,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,26,35,74.3,0,0,0,0,2,525,213,8,10,80.0,13,15,86.7,4,7,57.1,2,1,1,1,0,1,1,100.0,0,7,6,1,3,5,9,1,0,0,0,0,6,DF,Match Report
2737,Philippe Coutinho,0.0,1,6,1,0,2022-10-16,30-126,br BRA,Aston Villa,,Chelsea,eng Premier League,L 0-2,N,18,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,28.6,0,1,0.00,,0,0.0,28.6,0,6,7,85.7,0,0,0,0,1,111,11,2,2,100.0,4,5,80.0,0,0,,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2,"MF,FW",Match Report
2738,Ibrahima Diallo,0.0,1,6,1,0,2022-10-16,23-222,fr FRA,Southampton,,West Ham,eng Premier League,D 1-1,N,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,0.00,,0,0.0,33.6,0,1,0.00,,0,0.0,33.6,0,6,9,66.7,0,0,0,0,1,63,45,4,4,100.0,2,3,66.7,0,1,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,4,MF,Match Report
2739,Jacob Ramsey,0.2,1,20,1,0,2022-10-16,21-141,eng ENG,Aston Villa,,Chelsea,eng Premier League,L 0-2,Y,77,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.18,1,0.00,0.00,1,100.0,15.2,0,1,0.00,0.00,1,100.0,15.2,0,20,27,74.1,0,2,0,0,3,343,62,9,12,75.0,9,11,81.8,2,2,100.0,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,0,0,0,0,4,"MF,FW",Match Report
2740,Julián Álvarez,0.0,0,0,0,0,2022-10-16,22-258,ar ARG,Manchester City,@,Liverpool,eng Premier League,L 0-1,N,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
2741,Diogo Jota,0.1,1,16,5,1,2022-10-16,25-316,pt POR,Liverpool,,Manchester City,eng Premier League,W 1-0,Y,89,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.0,0.5,-0.1,-0.1,-0.4,0.11,1,0.00,0.00,1,100.0,8.6,0,1,0.00,0.00,1,100.0,8.6,0,16,24,66.7,4,2,1,1,4,257,97,7,10,70.0,4,6,66.7,3,4,75.0,5,4,4,1,0,1,1,100.0,0,1,0,1,1,6,1,0,1,0,0,0,5,FW,Match Report
2742,Declan Rice,0.1,2,67,3,0,2022-10-16,23-275,eng ENG,West Ham,@,Southampton,eng Premier League,D 1-1,Y,90,1,0,1,1,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,+0.9,+0.9,0.0,0.03,2,0.50,1.00,1,50.0,25.8,0,2,0.50,1.00,1,50.0,25.8,0,67,70,95.7,2,10,0,0,7,1198,322,33,35,94.3,26,26,100.0,7,8,87.5,3,1,2,1,0,0,0,,0,2,0,2,1,4,1,0,0,0,0,0,8,MF,Match Report
2743,Marc Cucurella,0.0,0,45,0,0,2022-10-16,24-086,es ESP,Chelsea,@,Aston Villa,eng Premier League,W 2-0,Y,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,45,49,91.8,0,2,0,0,0,741,274,17,18,94.4,28,30,93.3,0,1,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,0,0,0,0,4,DF,Match Report
2744,Erling Haaland,0.5,6,13,0,0,2022-10-16,22-087,no NOR,Manchester City,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.5,0.5,0.1,0.5,0.1,0.5,-0.5,-0.5,-0.1,0.08,6,0.00,0.00,4,66.7,13.1,0,6,0.00,0.00,4,66.7,13.1,0,13,17,76.5,1,1,2,0,5,149,36,7,9,77.8,4,6,66.7,0,0,,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,0,0,0,0,2,FW,Match Report
2745,Rodrigo,0.2,3,14,1,2,2022-10-16,31-224,es ESP,Leeds United,,Arsenal,eng Premier League,L 0-1,Y,45,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.05,3,0.00,,0,0.0,13.7,0,3,0.00,,0,0.0,13.7,0,14,19,73.7,1,1,1,0,3,202,65,10,10,100.0,1,2,50.0,2,3,66.7,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0,2,0,0,0,2,"FW,MF",Match Report
2746,Kieran Trippier,0.1,1,40,1,0,2022-10-16,32-027,eng ENG,Newcastle Utd,@,Manchester Utd,eng Premier League,D 0-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.3,0.4,-0.1,-0.1,-0.3,0.06,1,0.00,,0,0.0,28.4,1,1,0.00,,0,0.0,28.4,1,40,60,66.7,4,4,3,0,6,763,437,20,23,87.0,14,18,77.8,6,16,37.5,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,2,0,0,0,0,0,8,DF,Match Report
2747,Matty Cash,0.0,0,37,1,0,2022-10-16,25-070,pl POL,Aston Villa,,Chelsea,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,37,50,74.0,3,3,3,3,3,705,318,18,19,94.7,17,21,81.0,2,8,25.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,8,DF,Match Report
2748,Manuel Lanzini,0.0,0,8,0,0,2022-10-16,29-243,ar ARG,West Ham,@,Southampton,eng Premier League,D 1-1,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,9,88.9,0,2,0,0,1,133,19,2,3,66.7,4,4,100.0,1,1,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,"MF,FW",Match Report
2749,Mateusz Klich,0.0,0,12,0,0,2022-10-16,32-125,pl POL,Leeds United,,Arsenal,eng Premier League,L 0-1,N,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,12,19,63.2,0,0,0,0,0,148,28,6,7,85.7,2,4,50.0,1,2,50.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,"MF,FW",Match Report
2750,Kepa Arrizabalaga,0.0,0,33,0,0,2022-10-16,28-013,es ESP,Chelsea,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,33,41,80.5,0,0,0,0,0,723,441,11,11,100.0,14,14,100.0,8,16,50.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,GK,Match Report
2751,Tyler Adams,0.0,0,46,2,0,2022-10-16,23-244,us USA,Leeds United,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,46,60,76.7,0,6,0,0,5,652,250,30,34,88.2,12,17,70.6,2,6,33.3,2,1,2,0,0,2,4,50.0,2,0,0,0,1,3,0,0,0,0,0,0,11,MF,Match Report
2752,Andrew Robertson,0.1,1,45,0,0,2022-10-16,28-219,sct SCO,Liverpool,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.09,1,0.00,,0,0.0,16.0,0,1,0.00,,0,0.0,16.0,0,45,64,70.3,0,3,0,0,2,758,283,27,27,100.0,15,24,62.5,3,8,37.5,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,5,0,0,0,0,0,10,DF,Match Report
2753,James Milner,0.0,1,26,3,0,2022-10-16,36-285,eng ENG,Liverpool,,Manchester City,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,16.7,0,1,0.00,,0,0.0,16.7,0,26,42,61.9,0,1,1,0,2,457,220,11,13,84.6,12,15,80.0,2,10,20.0,3,1,2,1,0,2,3,66.7,1,1,1,0,0,3,5,0,0,0,0,0,6,"MF,DF",Match Report
2754,Rúben Dias,0.2,1,97,1,0,2022-10-16,25-155,pt POR,Manchester City,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.16,1,0.00,,0,0.0,7.3,0,1,0.00,,0,0.0,7.3,0,97,106,91.5,0,3,0,0,4,1757,741,31,32,96.9,60,62,96.8,4,10,40.0,1,1,1,0,0,1,1,100.0,0,3,0,3,2,3,3,0,0,0,0,0,9,DF,Match Report
2755,Joe Aribo,0.0,0,19,3,0,2022-10-16,26-087,ng NGA,Southampton,,West Ham,eng Premier League,D 1-1,Y,73,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,19,28,67.9,1,1,0,0,0,216,24,12,16,75.0,3,6,50.0,1,2,50.0,3,0,2,1,0,1,2,50.0,1,0,0,0,2,5,1,0,0,0,0,0,2,"MF,FW",Match Report
2756,James Ward-Prowse,0.0,0,30,0,0,2022-10-16,27-349,eng ENG,Southampton,,West Ham,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,30,43,69.8,1,2,0,0,4,448,78,15,17,88.2,12,16,75.0,0,5,0.0,0,0,0,0,0,0,0,,0,1,0,1,3,3,2,0,0,0,0,0,7,MF,Match Report
2757,Sekou Mara,0.0,0,2,0,1,2022-10-16,20-078,fr FRA,Southampton,,West Ham,eng Premier League,D 1-1,N,17,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,4,50.0,1,1,0,0,0,15,3,2,3,66.7,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,"FW,MF",Match Report
2758,Ben White,0.0,0,38,5,0,2022-10-16,25-008,eng ENG,Arsenal,@,Leeds United,eng Premier League,W 1-0,Y,75,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,38,49,77.6,0,3,1,0,3,655,295,17,21,81.0,16,20,80.0,4,6,66.7,5,0,2,3,0,4,6,66.7,2,4,2,2,2,7,1,0,0,0,0,0,1,DF,Match Report
2759,Rasmus Kristensen,0.0,0,37,6,1,2022-10-16,25-097,dk DEN,Leeds United,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,37,48,77.1,0,2,1,0,3,580,225,21,22,95.5,12,19,63.2,3,5,60.0,6,2,4,2,0,3,3,100.0,0,0,0,0,3,9,1,0,1,0,0,0,4,DF,Match Report
2760,Leon Bailey,0.4,2,14,0,0,2022-10-16,25-068,jm JAM,Aston Villa,,Chelsea,eng Premier League,L 0-2,Y,65,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,0.6,0.8,-0.4,-0.4,-0.4,0.22,2,0.00,,0,0.0,16.4,1,2,0.00,,0,0.0,16.4,1,14,18,77.8,2,1,2,2,2,254,129,6,6,100.0,6,8,75.0,2,3,66.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,"FW,MF",Match Report
2761,Ederson,0.0,0,39,0,0,2022-10-16,29-060,br BRA,Manchester City,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,39,40,97.5,0,0,0,0,0,842,553,12,12,100.0,17,17,100.0,10,11,90.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2,GK,Match Report
2762,Bernardo Silva,0.1,2,61,5,0,2022-10-16,28-067,pt POR,Manchester City,@,Liverpool,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.03,2,0.00,,0,0.0,26.6,0,2,0.00,,0,0.0,26.6,0,61,73,83.6,0,7,1,0,11,1070,278,29,34,85.3,26,31,83.9,4,5,80.0,5,2,1,4,0,0,0,,0,3,1,2,1,6,0,0,0,0,0,0,7,"MF,FW",Match Report
2763,Jamaal Lascelles,0.0,0,0,0,0,2022-10-16,28-339,eng ENG,Newcastle Utd,@,Manchester Utd,eng Premier League,D 0-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,1,0.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,DF,Match Report
2764,Jorginho,0.0,0,14,0,0,2022-10-16,30-300,it ITA,Chelsea,@,Aston Villa,eng Premier League,W 2-0,N,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,14,16,87.5,0,0,0,0,0,227,64,5,6,83.3,9,9,100.0,0,0,,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,2,MF,Match Report
2765,Aaron Ramsdale,0.0,0,30,1,0,2022-10-16,24-155,eng ENG,Arsenal,@,Leeds United,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,30,44,68.2,0,0,0,0,0,742,520,5,5,100.0,19,19,100.0,6,20,30.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,1,GK,Match Report
2766,Gabriel Martinelli,0.1,1,24,1,0,2022-10-16,21-120,br BRA,Arsenal,@,Leeds United,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.2,0.1,-0.1,-0.1,0.0,0.05,1,0.00,,0,0.0,18.6,0,1,0.00,,0,0.0,18.6,0,24,34,70.6,1,2,0,0,2,454,107,7,7,100.0,15,18,83.3,2,7,28.6,1,0,1,0,0,0,0,,0,1,0,1,1,2,2,0,0,0,0,0,6,FW,Match Report
2767,Nick Pope,0.0,0,22,0,0,2022-10-16,30-180,eng ENG,Newcastle Utd,@,Manchester Utd,eng Premier League,D 0-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,35,62.9,0,0,0,0,0,527,361,10,10,100.0,6,6,100.0,6,19,31.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
2768,Roberto Firmino,0.0,0,21,3,0,2022-10-16,31-014,br BRA,Liverpool,,Manchester City,eng Premier League,W 1-0,Y,71,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0.2,0.6,0.0,0.0,-0.6,,0,,,0,,,0,0,,,0,,,0,21,34,61.8,2,1,2,0,5,301,133,12,16,75.0,7,10,70.0,1,1,100.0,3,2,0,2,1,0,1,0.0,1,1,0,1,1,4,0,0,0,0,0,0,6,"FW,MF",Match Report
2769,Casemiro,0.0,1,43,7,0,2022-10-16,30-235,br BRA,Manchester Utd,,Newcastle Utd,eng Premier League,D 0-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.4,0.3,0.0,0.0,-0.3,0.01,1,0.00,,0,0.0,32.8,0,1,0.00,,0,0.0,32.8,0,43,54,79.6,1,3,1,1,5,685,227,24,25,96.0,16,22,72.7,2,5,40.0,7,2,4,3,0,4,4,100.0,0,3,1,2,1,8,0,0,0,0,0,0,3,MF,Match Report
2770,Darwin Núñez,0.3,3,1,0,1,2022-10-16,23-114,uy URU,Liverpool,,Manchester City,eng Premier League,W 1-0,N,19,0,0,0,0,0,0,0,0.3,0.3,0.5,0.9,0.5,0.9,-0.3,-0.3,-0.5,0.11,3,0.00,,0,0.0,22.5,0,3,0.00,,0,0.0,22.5,0,1,1,100.0,1,0,0,0,0,23,14,0,0,,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2,FW,Match Report
2771,Chris Wood,0.0,0,0,0,0,2022-10-16,30-313,nz NZL,Newcastle Utd,@,Manchester Utd,eng Premier League,D 0-0,N,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,2,0.0,0,0,0,0,0,0,0,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
2772,Aaron Cresswell,0.0,0,60,0,0,2022-10-16,32-305,eng ENG,West Ham,@,Southampton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0.4,0.5,0.0,0.0,-0.5,,0,,,0,,,0,0,,,0,,,0,60,84,71.4,4,7,2,0,10,1131,586,28,30,93.3,25,30,83.3,7,15,46.7,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,3,0,0,0,0,0,6,DF,Match Report
2773,Bruno Fernandes,0.1,2,38,5,0,2022-10-16,28-038,pt POR,Manchester Utd,,Newcastle Utd,eng Premier League,D 0-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.2,-0.1,-0.1,-0.1,0.03,2,0.00,,0,0.0,19.9,0,2,0.00,,0,0.0,19.9,0,38,52,73.1,3,5,2,0,6,707,253,18,20,90.0,13,15,86.7,5,10,50.0,5,3,2,2,1,2,2,100.0,0,0,0,0,2,7,0,0,0,0,0,0,8,"MF,FW",Match Report
2774,Thilo Kehrer,0.0,0,46,2,0,2022-10-16,26-025,de GER,West Ham,@,Southampton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,46,53,86.8,0,4,0,0,2,847,300,19,23,82.6,22,23,95.7,4,5,80.0,2,2,1,1,0,2,4,50.0,2,0,0,0,3,5,2,0,0,0,0,0,8,DF,Match Report
2775,Thomas Partey,0.0,0,46,2,0,2022-10-16,29-125,gh GHA,Arsenal,@,Leeds United,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,46,53,86.8,0,1,0,0,5,793,250,22,26,84.6,20,22,90.9,4,5,80.0,2,2,1,1,0,0,0,,0,1,0,1,3,5,0,0,0,0,0,0,12,MF,Match Report
2776,César Azpilicueta,0.0,0,26,1,0,2022-10-16,33-049,es ESP,Chelsea,@,Aston Villa,eng Premier League,W 2-0,N,45,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,26,28,92.9,2,1,0,0,4,351,141,17,18,94.4,9,9,100.0,0,1,0.0,1,0,1,0,0,0,0,,0,1,0,1,0,1,1,0,0,0,0,0,3,DF,Match Report
2777,Trevoh Chalobah,0.0,0,45,1,0,2022-10-16,23-103,eng ENG,Chelsea,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,45,54,83.3,0,0,0,0,3,707,197,24,29,82.8,16,18,88.9,3,4,75.0,1,1,0,1,0,0,0,,0,0,0,0,1,2,6,0,0,0,0,0,5,DF,Match Report
2778,Saïd Benrahma,0.1,3,16,0,0,2022-10-16,27-067,dz ALG,West Ham,@,Southampton,eng Premier League,D 1-1,N,32,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.2,-0.1,-0.1,+0.9,0.05,3,0.00,,0,0.0,22.8,0,3,0.00,,0,0.0,22.8,0,16,20,80.0,2,1,0,0,4,227,59,11,12,91.7,5,6,83.3,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,"FW,MF",Match Report
2779,Leander Dendoncker,0.0,0,7,0,0,2022-10-16,27-184,be BEL,Aston Villa,,Chelsea,eng Premier League,L 0-2,N,13,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,8,87.5,1,0,0,0,0,110,10,3,3,100.0,4,4,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
2780,Brenden Aaronson,0.1,2,35,1,0,2022-10-16,21-359,us USA,Leeds United,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.3,0.4,-0.1,-0.1,-0.3,0.04,2,0.00,0.00,1,50.0,24.7,0,2,0.00,0.00,1,50.0,24.7,0,35,46,76.1,4,4,2,0,5,328,82,22,27,81.5,4,6,66.7,0,3,0.0,1,0,1,0,0,0,1,0.0,1,1,1,0,0,1,0,0,0,0,0,0,4,"MF,FW",Match Report
